"","reference_date","horizon","target","target_end_date","location","output_type","output_type_id","value"
"1",2023-12-09,0,"wk inc flu hosp",2023-12-09,"01","quantile",0.01,-9.28656837553526
"2",2023-12-09,0,"wk inc flu hosp",2023-12-09,"01","quantile",0.025,5.24111065114729
"3",2023-12-09,0,"wk inc flu hosp",2023-12-09,"01","quantile",0.05,17.8184870999768
"4",2023-12-09,0,"wk inc flu hosp",2023-12-09,"01","quantile",0.1,32.4444478484557
"5",2023-12-09,0,"wk inc flu hosp",2023-12-09,"01","quantile",0.15,42.1947456009244
"6",2023-12-09,0,"wk inc flu hosp",2023-12-09,"01","quantile",0.2,50.1382892905534
"7",2023-12-09,0,"wk inc flu hosp",2023-12-09,"01","quantile",0.25,56.8322519173523
"8",2023-12-09,0,"wk inc flu hosp",2023-12-09,"01","quantile",0.3,62.7475610867611
"9",2023-12-09,0,"wk inc flu hosp",2023-12-09,"01","quantile",0.35,68.5554053865316
"10",2023-12-09,0,"wk inc flu hosp",2023-12-09,"01","quantile",0.4,74.0180403826518
"11",2023-12-09,0,"wk inc flu hosp",2023-12-09,"01","quantile",0.45,79.1025098087426
"12",2023-12-09,0,"wk inc flu hosp",2023-12-09,"01","quantile",0.5,84.2880456052507
"13",2023-12-09,0,"wk inc flu hosp",2023-12-09,"01","quantile",0.55,89.2510108253012
"14",2023-12-09,0,"wk inc flu hosp",2023-12-09,"01","quantile",0.6,94.4614789020449
"15",2023-12-09,0,"wk inc flu hosp",2023-12-09,"01","quantile",0.65,99.7567662715739
"16",2023-12-09,0,"wk inc flu hosp",2023-12-09,"01","quantile",0.7,105.480412479073
"17",2023-12-09,0,"wk inc flu hosp",2023-12-09,"01","quantile",0.75,111.432461126532
"18",2023-12-09,0,"wk inc flu hosp",2023-12-09,"01","quantile",0.8,118.23188678631
"19",2023-12-09,0,"wk inc flu hosp",2023-12-09,"01","quantile",0.85,126.08262419192
"20",2023-12-09,0,"wk inc flu hosp",2023-12-09,"01","quantile",0.9,135.964223374515
