"","reference_date","horizon","target","target_end_date","location","output_type","output_type_id","value"
"1",2024-04-20,0,"wk inc flu hosp",2024-04-20,"01","quantile",0.01,-79.6139420852989
"2",2024-04-20,0,"wk inc flu hosp",2024-04-20,"01","quantile",0.025,-63.5633524206921
"3",2024-04-20,0,"wk inc flu hosp",2024-04-20,"01","quantile",0.05,-50.4920810535776
"4",2024-04-20,0,"wk inc flu hosp",2024-04-20,"01","quantile",0.1,-35.5763871963539
"5",2024-04-20,0,"wk inc flu hosp",2024-04-20,"01","quantile",0.15,-25.228282497032
"6",2024-04-20,0,"wk inc flu hosp",2024-04-20,"01","quantile",0.2,-16.9581505145075
"7",2024-04-20,0,"wk inc flu hosp",2024-04-20,"01","quantile",0.25,-10.1028202216143
"8",2024-04-20,0,"wk inc flu hosp",2024-04-20,"01","quantile",0.3,-3.7657405881377
"9",2024-04-20,0,"wk inc flu hosp",2024-04-20,"01","quantile",0.35,2.32090755838591
"10",2024-04-20,0,"wk inc flu hosp",2024-04-20,"01","quantile",0.4,7.92493261625159
"11",2024-04-20,0,"wk inc flu hosp",2024-04-20,"01","quantile",0.45,13.5495054732353
"12",2024-04-20,0,"wk inc flu hosp",2024-04-20,"01","quantile",0.5,18.7996120828326
"13",2024-04-20,0,"wk inc flu hosp",2024-04-20,"01","quantile",0.55,24.002248059989
"14",2024-04-20,0,"wk inc flu hosp",2024-04-20,"01","quantile",0.6,29.4107185056179
"15",2024-04-20,0,"wk inc flu hosp",2024-04-20,"01","quantile",0.65,35.2070325239178
"16",2024-04-20,0,"wk inc flu hosp",2024-04-20,"01","quantile",0.7,41.1852309023099
"17",2024-04-20,0,"wk inc flu hosp",2024-04-20,"01","quantile",0.75,47.3590675306071
"18",2024-04-20,0,"wk inc flu hosp",2024-04-20,"01","quantile",0.8,54.6087566562517
"19",2024-04-20,0,"wk inc flu hosp",2024-04-20,"01","quantile",0.85,62.9008945245963
"20",2024-04-20,0,"wk inc flu hosp",2024-04-20,"01","quantile",0.9,73.4047001652882
"21",2024-04-20,0,"wk inc flu hosp",2024-04-20,"01","quantile",0.95,88.939188491508
"22",2024-04-20,0,"wk inc flu hosp",2024-04-20,"01","quantile",0.975,102.796279469172
"23",2024-04-20,0,"wk inc flu hosp",2024-04-20,"01","quantile",0.99,119.443071187823
"24",2024-04-20,1,"wk inc flu hosp",2024-04-27,"01","quantile",0.01,-120.504889503234
"25",2024-04-20,1,"wk inc flu hosp",2024-04-27,"01","quantile",0.025,-98.3022006147049
"26",2024-04-20,1,"wk inc flu hosp",2024-04-27,"01","quantile",0.05,-79.0869648749456
"27",2024-04-20,1,"wk inc flu hosp",2024-04-27,"01","quantile",0.1,-57.6361990086214
"28",2024-04-20,1,"wk inc flu hosp",2024-04-27,"01","quantile",0.15,-42.9703694645758
"29",2024-04-20,1,"wk inc flu hosp",2024-04-27,"01","quantile",0.2,-31.2006531500102
"30",2024-04-20,1,"wk inc flu hosp",2024-04-27,"01","quantile",0.25,-21.0699326716791
"31",2024-04-20,1,"wk inc flu hosp",2024-04-27,"01","quantile",0.3,-11.9474071862151
"32",2024-04-20,1,"wk inc flu hosp",2024-04-27,"01","quantile",0.35,-3.94099215294683
"33",2024-04-20,1,"wk inc flu hosp",2024-04-27,"01","quantile",0.4,3.98103110459363
"34",2024-04-20,1,"wk inc flu hosp",2024-04-27,"01","quantile",0.45,11.7551555535764
"35",2024-04-20,1,"wk inc flu hosp",2024-04-27,"01","quantile",0.5,19.1779233820451
"36",2024-04-20,1,"wk inc flu hosp",2024-04-27,"01","quantile",0.55,26.814155081656
"37",2024-04-20,1,"wk inc flu hosp",2024-04-27,"01","quantile",0.6,34.6793435801952
"38",2024-04-20,1,"wk inc flu hosp",2024-04-27,"01","quantile",0.65,42.5437073197117
"39",2024-04-20,1,"wk inc flu hosp",2024-04-27,"01","quantile",0.7,50.8558017643321
"40",2024-04-20,1,"wk inc flu hosp",2024-04-27,"01","quantile",0.75,59.792335154073
