"","reference_date","horizon","target","target_end_date","location","output_type","output_type_id","value"
"1",2024-04-27,0,"wk inc flu hosp",2024-04-27,"01","quantile",0.01,-81.0862325663006
"2",2024-04-27,0,"wk inc flu hosp",2024-04-27,"01","quantile",0.025,-64.8263166000199
"3",2024-04-27,0,"wk inc flu hosp",2024-04-27,"01","quantile",0.05,-51.7516673865586
"4",2024-04-27,0,"wk inc flu hosp",2024-04-27,"01","quantile",0.1,-36.5992143659943
"5",2024-04-27,0,"wk inc flu hosp",2024-04-27,"01","quantile",0.15,-26.3868842378451
"6",2024-04-27,0,"wk inc flu hosp",2024-04-27,"01","quantile",0.2,-18.6404413875901
"7",2024-04-27,0,"wk inc flu hosp",2024-04-27,"01","quantile",0.25,-11.5064745533719
"8",2024-04-27,0,"wk inc flu hosp",2024-04-27,"01","quantile",0.3,-5.14720576499163
"9",2024-04-27,0,"wk inc flu hosp",2024-04-27,"01","quantile",0.35,0.766642313757143
"10",2024-04-27,0,"wk inc flu hosp",2024-04-27,"01","quantile",0.4,6.53608393596251
"11",2024-04-27,0,"wk inc flu hosp",2024-04-27,"01","quantile",0.45,11.8541807788103
"12",2024-04-27,0,"wk inc flu hosp",2024-04-27,"01","quantile",0.5,17.2787415189572
"13",2024-04-27,0,"wk inc flu hosp",2024-04-27,"01","quantile",0.55,22.5501854203227
"14",2024-04-27,0,"wk inc flu hosp",2024-04-27,"01","quantile",0.6,28.0329763146841
"15",2024-04-27,0,"wk inc flu hosp",2024-04-27,"01","quantile",0.65,33.4424155781336
"16",2024-04-27,0,"wk inc flu hosp",2024-04-27,"01","quantile",0.7,39.2262914162771
"17",2024-04-27,0,"wk inc flu hosp",2024-04-27,"01","quantile",0.75,45.7633867102778
"18",2024-04-27,0,"wk inc flu hosp",2024-04-27,"01","quantile",0.8,52.608892274017
"19",2024-04-27,0,"wk inc flu hosp",2024-04-27,"01","quantile",0.85,60.7370125391216
"20",2024-04-27,0,"wk inc flu hosp",2024-04-27,"01","quantile",0.9,71.2008430782104
"21",2024-04-27,0,"wk inc flu hosp",2024-04-27,"01","quantile",0.95,87.1711022432691
"22",2024-04-27,0,"wk inc flu hosp",2024-04-27,"01","quantile",0.975,100.760227752171
"23",2024-04-27,0,"wk inc flu hosp",2024-04-27,"01","quantile",0.99,115.831557085979
"24",2024-04-27,1,"wk inc flu hosp",2024-05-04,"01","quantile",0.01,-120.8355469498
"25",2024-04-27,1,"wk inc flu hosp",2024-05-04,"01","quantile",0.025,-98.984957924757
"26",2024-04-27,1,"wk inc flu hosp",2024-05-04,"01","quantile",0.05,-80.719892478286
"27",2024-04-27,1,"wk inc flu hosp",2024-05-04,"01","quantile",0.1,-59.4696399106096
