"","reference_date","horizon","target","target_end_date","location","output_type","output_type_id","value"
"1",2024-02-03,0,"wk inc flu hosp",2024-02-03,"01","quantile",0.01,37.8736409778107
"2",2024-02-03,0,"wk inc flu hosp",2024-02-03,"01","quantile",0.025,54.0014345897505
"3",2024-02-03,0,"wk inc flu hosp",2024-02-03,"01","quantile",0.05,68.4080290737894
"4",2024-02-03,0,"wk inc flu hosp",2024-02-03,"01","quantile",0.1,84.4184967567872
"5",2024-02-03,0,"wk inc flu hosp",2024-02-03,"01","quantile",0.15,95.6118297562423
"6",2024-02-03,0,"wk inc flu hosp",2024-02-03,"01","quantile",0.2,104.359239579274
"7",2024-02-03,0,"wk inc flu hosp",2024-02-03,"01","quantile",0.25,112.022379296314
"8",2024-02-03,0,"wk inc flu hosp",2024-02-03,"01","quantile",0.3,118.53490111371
"9",2024-02-03,0,"wk inc flu hosp",2024-02-03,"01","quantile",0.35,124.624901284674
"10",2024-02-03,0,"wk inc flu hosp",2024-02-03,"01","quantile",0.4,130.47660902725
"11",2024-02-03,0,"wk inc flu hosp",2024-02-03,"01","quantile",0.45,136.214173263127
"12",2024-02-03,0,"wk inc flu hosp",2024-02-03,"01","quantile",0.5,141.890697048227
"13",2024-02-03,0,"wk inc flu hosp",2024-02-03,"01","quantile",0.55,147.497845873337
"14",2024-02-03,0,"wk inc flu hosp",2024-02-03,"01","quantile",0.6,153.256832771437
"15",2024-02-03,0,"wk inc flu hosp",2024-02-03,"01","quantile",0.65,159.231660290691
"16",2024-02-03,0,"wk inc flu hosp",2024-02-03,"01","quantile",0.7,165.233039804144
"17",2024-02-03,0,"wk inc flu hosp",2024-02-03,"01","quantile",0.75,172.141913725104
"18",2024-02-03,0,"wk inc flu hosp",2024-02-03,"01","quantile",0.8,179.612110461386
"19",2024-02-03,0,"wk inc flu hosp",2024-02-03,"01","quantile",0.85,188.666132624969
"20",2024-02-03,0,"wk inc flu hosp",2024-02-03,"01","quantile",0.9,199.736313813188
"21",2024-02-03,0,"wk inc flu hosp",2024-02-03,"01","quantile",0.95,215.651081844491
"22",2024-02-03,0,"wk inc flu hosp",2024-02-03,"01","quantile",0.975,230.00459425553
"23",2024-02-03,0,"wk inc flu hosp",2024-02-03,"01","quantile",0.99,245.554203451877
"24",2024-02-03,1,"wk inc flu hosp",2024-02-10,"01","quantile",0.01,-2.42656828882172
"25",2024-02-03,1,"wk inc flu hosp",2024-02-10,"01","quantile",0.025,18.318159332852
"26",2024-02-03,1,"wk inc flu hosp",2024-02-10,"01","quantile",0.05,37.8301252725584
"27",2024-02-03,1,"wk inc flu hosp",2024-02-10,"01","quantile",0.1,60.9838929232536
"28",2024-02-03,1,"wk inc flu hosp",2024-02-10,"01","quantile",0.15,76.4160643312928
"29",2024-02-03,1,"wk inc flu hosp",2024-02-10,"01","quantile",0.2,88.6408295850834
"30",2024-02-03,1,"wk inc flu hosp",2024-02-10,"01","quantile",0.25,99.3427704615502
"31",2024-02-03,1,"wk inc flu hosp",2024-02-10,"01","quantile",0.3,108.667645334425
"32",2024-02-03,1,"wk inc flu hosp",2024-02-10,"01","quantile",0.35,117.527366119528
"33",2024-02-03,1,"wk inc flu hosp",2024-02-10,"01","quantile",0.4,125.908002080979
"34",2024-02-03,1,"wk inc flu hosp",2024-02-10,"01","quantile",0.45,133.875344448932
"35",2024-02-03,1,"wk inc flu hosp",2024-02-10,"01","quantile",0.5,141.730341019099
"36",2024-02-03,1,"wk inc flu hosp",2024-02-10,"01","quantile",0.55,149.722245183109
"37",2024-02-03,1,"wk inc flu hosp",2024-02-10,"01","quantile",0.6,157.998506138273
"38",2024-02-03,1,"wk inc flu hosp",2024-02-10,"01","quantile",0.65,166.411316545995
"39",2024-02-03,1,"wk inc flu hosp",2024-02-10,"01","quantile",0.7,175.11566683621
"40",2024-02-03,1,"wk inc flu hosp",2024-02-10,"01","quantile",0.75,184.461602611813
"41",2024-02-03,1,"wk inc flu hosp",2024-02-10,"01","quantile",0.8,194.847882758552
"42",2024-02-03,1,"wk inc flu hosp",2024-02-10,"01","quantile",0.85,207.39314542747
"43",2024-02-03,1,"wk inc flu hosp",2024-02-10,"01","quantile",0.9,222.623530135948
"44",2024-02-03,1,"wk inc flu hosp",2024-02-10,"01","quantile",0.95,245.244501454454
"45",2024-02-03,1,"wk inc flu hosp",2024-02-10,"01","quantile",0.975,264.676983583707
"46",2024-02-03,1,"wk inc flu hosp",2024-02-10,"01","quantile",0.99,288.814543751517
"47",2024-02-03,2,"wk inc flu hosp",2024-02-17,"01","quantile",0.01,-38.0897436712885
"48",2024-02-03,2,"wk inc flu hosp",2024-02-17,"01","quantile",0.025,-9.4164035771181
"49",2024-02-03,2,"wk inc flu hosp",2024-02-17,"01","quantile",0.05,13.6089488590899
