"reference_date","horizon","target","target_end_date","location","output_type","output_type_id","value"
2024-02-10,-1,"wk inc flu hosp",2024-02-03,"Alabama","quantile",0.01,85.986905
2024-02-10,0,"wk inc flu hosp",2024-02-10,"Alabama","quantile",0.01,60.237449
2024-02-10,1,"wk inc flu hosp",2024-02-17,"Alabama","quantile",0.01,33.879565
2024-02-10,2,"wk inc flu hosp",2024-02-24,"Alabama","quantile",0.01,0.44947308
2024-02-10,3,"wk inc flu hosp",2024-03-02,"Alabama","quantile",0.01,0
2024-02-10,-1,"wk inc flu hosp",2024-02-03,"Alabama","quantile",0.025,100.239475
2024-02-10,0,"wk inc flu hosp",2024-02-10,"Alabama","quantile",0.025,76.8046975
2024-02-10,1,"wk inc flu hosp",2024-02-17,"Alabama","quantile",0.025,50.972805
2024-02-10,2,"wk inc flu hosp",2024-02-24,"Alabama","quantile",0.025,18.0569175
2024-02-10,3,"wk inc flu hosp",2024-03-02,"Alabama","quantile",0.025,0
2024-02-10,-1,"wk inc flu hosp",2024-02-03,"Alabama","quantile",0.05,113.0931
2024-02-10,0,"wk inc flu hosp",2024-02-10,"Alabama","quantile",0.05,90.53166
2024-02-10,1,"wk inc flu hosp",2024-02-17,"Alabama","quantile",0.05,65.92429
2024-02-10,2,"wk inc flu hosp",2024-02-24,"Alabama","quantile",0.05,33.34921
2024-02-10,3,"wk inc flu hosp",2024-03-02,"Alabama","quantile",0.05,10.669365
2024-02-10,-1,"wk inc flu hosp",2024-02-03,"Alabama","quantile",0.1,126.8235
2024-02-10,0,"wk inc flu hosp",2024-02-10,"Alabama","quantile",0.1,106.1878
2024-02-10,1,"wk inc flu hosp",2024-02-17,"Alabama","quantile",0.1,83.17309
2024-02-10,2,"wk inc flu hosp",2024-02-24,"Alabama","quantile",0.1,50.66076
2024-02-10,3,"wk inc flu hosp",2024-03-02,"Alabama","quantile",0.1,28.3293
2024-02-10,-1,"wk inc flu hosp",2024-02-03,"Alabama","quantile",0.15,136.2899
