"","reference_date","horizon","target","target_end_date","location","output_type","output_type_id","value"
"1",2023-12-23,0,"wk inc flu hosp",2023-12-23,"01","quantile",0.01,43.5111907129363
"2",2023-12-23,0,"wk inc flu hosp",2023-12-23,"01","quantile",0.025,52.9151040559462
"3",2023-12-23,0,"wk inc flu hosp",2023-12-23,"01","quantile",0.05,62.0102083434249
"4",2023-12-23,0,"wk inc flu hosp",2023-12-23,"01","quantile",0.1,74.8266422115783
"5",2023-12-23,0,"wk inc flu hosp",2023-12-23,"01","quantile",0.15,84.8718015221527
"6",2023-12-23,0,"wk inc flu hosp",2023-12-23,"01","quantile",0.2,93.6940655938877
"7",2023-12-23,0,"wk inc flu hosp",2023-12-23,"01","quantile",0.25,101.976573836645
"8",2023-12-23,0,"wk inc flu hosp",2023-12-23,"01","quantile",0.3,110.218859115867
"9",2023-12-23,0,"wk inc flu hosp",2023-12-23,"01","quantile",0.35,118.013232721838
"10",2023-12-23,0,"wk inc flu hosp",2023-12-23,"01","quantile",0.4,126.082479308746
"11",2023-12-23,0,"wk inc flu hosp",2023-12-23,"01","quantile",0.45,134.716060721718
"12",2023-12-23,0,"wk inc flu hosp",2023-12-23,"01","quantile",0.5,143.824146412487
"13",2023-12-23,0,"wk inc flu hosp",2023-12-23,"01","quantile",0.55,153.020933217316
"14",2023-12-23,0,"wk inc flu hosp",2023-12-23,"01","quantile",0.6,163.193090465626
"15",2023-12-23,0,"wk inc flu hosp",2023-12-23,"01","quantile",0.65,174.584416828282
"16",2023-12-23,0,"wk inc flu hosp",2023-12-23,"01","quantile",0.7,187.388187037257
"17",2023-12-23,0,"wk inc flu hosp",2023-12-23,"01","quantile",0.75,202.092351150809
"18",2023-12-23,0,"wk inc flu hosp",2023-12-23,"01","quantile",0.8,219.711437087336
"19",2023-12-23,0,"wk inc flu hosp",2023-12-23,"01","quantile",0.85,242.663809454719
"20",2023-12-23,0,"wk inc flu hosp",2023-12-23,"01","quantile",0.9,275.123699457348
