"","reference_date","horizon","target","target_end_date","location","output_type","output_type_id","value"
"1",2024-02-10,0,"wk inc flu hosp",2024-02-10,"01","quantile",0.01,31.9375655663392
"2",2024-02-10,0,"wk inc flu hosp",2024-02-10,"01","quantile",0.025,38.4831320892144
"3",2024-02-10,0,"wk inc flu hosp",2024-02-10,"01","quantile",0.05,45.2262427245743
"4",2024-02-10,0,"wk inc flu hosp",2024-02-10,"01","quantile",0.1,54.3081029883094
"5",2024-02-10,0,"wk inc flu hosp",2024-02-10,"01","quantile",0.15,61.4476726079344
"6",2024-02-10,0,"wk inc flu hosp",2024-02-10,"01","quantile",0.2,67.7100254957634
"7",2024-02-10,0,"wk inc flu hosp",2024-02-10,"01","quantile",0.25,73.5681585630967
"8",2024-02-10,0,"wk inc flu hosp",2024-02-10,"01","quantile",0.3,79.2145326249226
"9",2024-02-10,0,"wk inc flu hosp",2024-02-10,"01","quantile",0.35,85.0656787351202
"10",2024-02-10,0,"wk inc flu hosp",2024-02-10,"01","quantile",0.4,90.7391710040138
"11",2024-02-10,0,"wk inc flu hosp",2024-02-10,"01","quantile",0.45,96.8121646008879
"12",2024-02-10,0,"wk inc flu hosp",2024-02-10,"01","quantile",0.5,103.018317725348
"13",2024-02-10,0,"wk inc flu hosp",2024-02-10,"01","quantile",0.55,109.679933229337
"14",2024-02-10,0,"wk inc flu hosp",2024-02-10,"01","quantile",0.6,116.919877515353
"15",2024-02-10,0,"wk inc flu hosp",2024-02-10,"01","quantile",0.65,124.582955011532
"16",2024-02-10,0,"wk inc flu hosp",2024-02-10,"01","quantile",0.7,133.468154407607
"17",2024-02-10,0,"wk inc flu hosp",2024-02-10,"01","quantile",0.75,143.758875816173
"18",2024-02-10,0,"wk inc flu hosp",2024-02-10,"01","quantile",0.8,156.381620608156
"19",2024-02-10,0,"wk inc flu hosp",2024-02-10,"01","quantile",0.85,172.191232274723
"20",2024-02-10,0,"wk inc flu hosp",2024-02-10,"01","quantile",0.9,194.346236344385
"21",2024-02-10,0,"wk inc flu hosp",2024-02-10,"01","quantile",0.95,232.057528428645
"22",2024-02-10,0,"wk inc flu hosp",2024-02-10,"01","quantile",0.975,271.238479013667
"23",2024-02-10,0,"wk inc flu hosp",2024-02-10,"01","quantile",0.99,323.144736121623
"24",2024-02-10,1,"wk inc flu hosp",2024-02-17,"01","quantile",0.01,19.8809969281505
"25",2024-02-10,1,"wk inc flu hosp",2024-02-17,"01","quantile",0.025,25.7986072930481
"26",2024-02-10,1,"wk inc flu hosp",2024-02-17,"01","quantile",0.05,32.1971062972581
"27",2024-02-10,1,"wk inc flu hosp",2024-02-17,"01","quantile",0.1,41.8102635356991
"28",2024-02-10,1,"wk inc flu hosp",2024-02-17,"01","quantile",0.15,49.5272576279234
"29",2024-02-10,1,"wk inc flu hosp",2024-02-17,"01","quantile",0.2,57.0256249947721
