"","reference_date","horizon","target","target_end_date","location","output_type","output_type_id","value"
"1",2023-12-16,0,"wk inc flu hosp",2023-12-16,"01","quantile",0.01,32.737873101571
"2",2023-12-16,0,"wk inc flu hosp",2023-12-16,"01","quantile",0.025,39.7633761190993
"3",2023-12-16,0,"wk inc flu hosp",2023-12-16,"01","quantile",0.05,47.0789335222889
"4",2023-12-16,0,"wk inc flu hosp",2023-12-16,"01","quantile",0.1,57.091687218362
"5",2023-12-16,0,"wk inc flu hosp",2023-12-16,"01","quantile",0.15,64.9045640312182
"6",2023-12-16,0,"wk inc flu hosp",2023-12-16,"01","quantile",0.2,71.8148774085507
"7",2023-12-16,0,"wk inc flu hosp",2023-12-16,"01","quantile",0.25,78.3123360372113
"8",2023-12-16,0,"wk inc flu hosp",2023-12-16,"01","quantile",0.3,84.5639242042904
"9",2023-12-16,0,"wk inc flu hosp",2023-12-16,"01","quantile",0.35,90.7075308533329
"10",2023-12-16,0,"wk inc flu hosp",2023-12-16,"01","quantile",0.4,97.0338472790889
"11",2023-12-16,0,"wk inc flu hosp",2023-12-16,"01","quantile",0.45,103.580669563891
"12",2023-12-16,0,"wk inc flu hosp",2023-12-16,"01","quantile",0.5,110.083853902557
"13",2023-12-16,0,"wk inc flu hosp",2023-12-16,"01","quantile",0.55,117.328948014903
"14",2023-12-16,0,"wk inc flu hosp",2023-12-16,"01","quantile",0.6,125.315802118566
"15",2023-12-16,0,"wk inc flu hosp",2023-12-16,"01","quantile",0.65,133.911114610676
"16",2023-12-16,0,"wk inc flu hosp",2023-12-16,"01","quantile",0.7,143.648697050385
"17",2023-12-16,0,"wk inc flu hosp",2023-12-16,"01","quantile",0.75,155.521602681652
"18",2023-12-16,0,"wk inc flu hosp",2023-12-16,"01","quantile",0.8,168.95632327964
"19",2023-12-16,0,"wk inc flu hosp",2023-12-16,"01","quantile",0.85,186.816987353672
"20",2023-12-16,0,"wk inc flu hosp",2023-12-16,"01","quantile",0.9,211.485172858921
"21",2023-12-16,0,"wk inc flu hosp",2023-12-16,"01","quantile",0.95,257.344982842147
"22",2023-12-16,0,"wk inc flu hosp",2023-12-16,"01","quantile",0.975,299.923089900792
"23",2023-12-16,0,"wk inc flu hosp",2023-12-16,"01","quantile",0.99,359.55552993125
"24",2023-12-16,1,"wk inc flu hosp",2023-12-23,"01","quantile",0.01,20.146037365874
"25",2023-12-16,1,"wk inc flu hosp",2023-12-23,"01","quantile",0.025,26.4917460522749
"26",2023-12-16,1,"wk inc flu hosp",2023-12-23,"01","quantile",0.05,33.5703241435133
"27",2023-12-16,1,"wk inc flu hosp",2023-12-23,"01","quantile",0.1,43.7404465777194
"28",2023-12-16,1,"wk inc flu hosp",2023-12-23,"01","quantile",0.15,52.0742219349141
"29",2023-12-16,1,"wk inc flu hosp",2023-12-23,"01","quantile",0.2,59.7665749501109
"30",2023-12-16,1,"wk inc flu hosp",2023-12-23,"01","quantile",0.25,67.7556392255358
"31",2023-12-16,1,"wk inc flu hosp",2023-12-23,"01","quantile",0.3,75.5181908220664
"32",2023-12-16,1,"wk inc flu hosp",2023-12-23,"01","quantile",0.35,83.5812800936532
"33",2023-12-16,1,"wk inc flu hosp",2023-12-23,"01","quantile",0.4,91.8433095825838
"34",2023-12-16,1,"wk inc flu hosp",2023-12-23,"01","quantile",0.45,100.953791523421
"35",2023-12-16,1,"wk inc flu hosp",2023-12-23,"01","quantile",0.5,110.436977007955
"36",2023-12-16,1,"wk inc flu hosp",2023-12-23,"01","quantile",0.55,120.947413008143
"37",2023-12-16,1,"wk inc flu hosp",2023-12-23,"01","quantile",0.6,132.490415212999
"38",2023-12-16,1,"wk inc flu hosp",2023-12-23,"01","quantile",0.65,145.748164874144
"39",2023-12-16,1,"wk inc flu hosp",2023-12-23,"01","quantile",0.7,161.038547003939
"40",2023-12-16,1,"wk inc flu hosp",2023-12-23,"01","quantile",0.75,179.188205024901
"41",2023-12-16,1,"wk inc flu hosp",2023-12-23,"01","quantile",0.8,201.867234997246
"42",2023-12-16,1,"wk inc flu hosp",2023-12-23,"01","quantile",0.85,232.59763210152
"43",2023-12-16,1,"wk inc flu hosp",2023-12-23,"01","quantile",0.9,276.954993932959
"44",2023-12-16,1,"wk inc flu hosp",2023-12-23,"01","quantile",0.95,362.52710795197
"45",2023-12-16,1,"wk inc flu hosp",2023-12-23,"01","quantile",0.975,451.559093440836
"46",2023-12-16,1,"wk inc flu hosp",2023-12-23,"01","quantile",0.99,590.550635721341
"47",2023-12-16,2,"wk inc flu hosp",2023-12-30,"01","quantile",0.01,13.5504257059385
"48",2023-12-16,2,"wk inc flu hosp",2023-12-30,"01","quantile",0.025,19.0546333987999
"49",2023-12-16,2,"wk inc flu hosp",2023-12-30,"01","quantile",0.05,25.1056425373846
"50",2023-12-16,2,"wk inc flu hosp",2023-12-30,"01","quantile",0.1,34.8720022868772
"51",2023-12-16,2,"wk inc flu hosp",2023-12-30,"01","quantile",0.15,43.4085580712145
"52",2023-12-16,2,"wk inc flu hosp",2023-12-30,"01","quantile",0.2,51.8302912894985
"53",2023-12-16,2,"wk inc flu hosp",2023-12-30,"01","quantile",0.25,60.0477347781196
"54",2023-12-16,2,"wk inc flu hosp",2023-12-30,"01","quantile",0.3,68.7888541383132
"55",2023-12-16,2,"wk inc flu hosp",2023-12-30,"01","quantile",0.35,77.7692020445655
"56",2023-12-16,2,"wk inc flu hosp",2023-12-30,"01","quantile",0.4,87.5603432126835
"57",2023-12-16,2,"wk inc flu hosp",2023-12-30,"01","quantile",0.45,98.3103148206834
"58",2023-12-16,2,"wk inc flu hosp",2023-12-30,"01","quantile",0.5,109.680901476989
"59",2023-12-16,2,"wk inc flu hosp",2023-12-30,"01","quantile",0.55,122.766332580147
"60",2023-12-16,2,"wk inc flu hosp",2023-12-30,"01","quantile",0.6,138.495902879801
"61",2023-12-16,2,"wk inc flu hosp",2023-12-30,"01","quantile",0.65,155.127064114267
"62",2023-12-16,2,"wk inc flu hosp",2023-12-30,"01","quantile",0.7,176.083087206694
"63",2023-12-16,2,"wk inc flu hosp",2023-12-30,"01","quantile",0.75,200.746968852144
"64",2023-12-16,2,"wk inc flu hosp",2023-12-30,"01","quantile",0.8,231.123722797621
"65",2023-12-16,2,"wk inc flu hosp",2023-12-30,"01","quantile",0.85,272.885233531853
"66",2023-12-16,2,"wk inc flu hosp",2023-12-30,"01","quantile",0.9,338.088919451222
"67",2023-12-16,2,"wk inc flu hosp",2023-12-30,"01","quantile",0.95,466.268103918783
"68",2023-12-16,2,"wk inc flu hosp",2023-12-30,"01","quantile",0.975,610.915910142974
"69",2023-12-16,2,"wk inc flu hosp",2023-12-30,"01","quantile",0.99,845.10782408935
"70",2023-12-16,3,"wk inc flu hosp",2024-01-06,"01","quantile",0.01,9.30515918780906
"71",2023-12-16,3,"wk inc flu hosp",2024-01-06,"01","quantile",0.025,14.0303455442946
"72",2023-12-16,3,"wk inc flu hosp",2024-01-06,"01","quantile",0.05,19.7642598389724
"73",2023-12-16,3,"wk inc flu hosp",2024-01-06,"01","quantile",0.1,29.0380474260507
"74",2023-12-16,3,"wk inc flu hosp",2024-01-06,"01","quantile",0.15,37.775092840261
"75",2023-12-16,3,"wk inc flu hosp",2024-01-06,"01","quantile",0.2,46.1678569803777
