"reference_date","horizon","target","target_end_date","location","output_type","output_type_id","value"
2023-10-21,-1,"wk inc flu hosp",2023-10-14,"01","quantile",0.01,0
2023-10-21,0,"wk inc flu hosp",2023-10-21,"01","quantile",0.01,0
2023-10-21,1,"wk inc flu hosp",2023-10-28,"01","quantile",0.01,0
2023-10-21,2,"wk inc flu hosp",2023-11-04,"01","quantile",0.01,0
2023-10-21,3,"wk inc flu hosp",2023-11-11,"01","quantile",0.01,0
2023-10-21,-1,"wk inc flu hosp",2023-10-14,"01","quantile",0.025,0
2023-10-21,0,"wk inc flu hosp",2023-10-21,"01","quantile",0.025,0
2023-10-21,1,"wk inc flu hosp",2023-10-28,"01","quantile",0.025,0
2023-10-21,2,"wk inc flu hosp",2023-11-04,"01","quantile",0.025,0
2023-10-21,3,"wk inc flu hosp",2023-11-11,"01","quantile",0.025,0
2023-10-21,-1,"wk inc flu hosp",2023-10-14,"01","quantile",0.05,0
2023-10-21,0,"wk inc flu hosp",2023-10-21,"01","quantile",0.05,0
2023-10-21,1,"wk inc flu hosp",2023-10-28,"01","quantile",0.05,0
2023-10-21,2,"wk inc flu hosp",2023-11-04,"01","quantile",0.05,0
2023-10-21,3,"wk inc flu hosp",2023-11-11,"01","quantile",0.05,0
2023-10-21,-1,"wk inc flu hosp",2023-10-14,"01","quantile",0.1,0
2023-10-21,0,"wk inc flu hosp",2023-10-21,"01","quantile",0.1,0
2023-10-21,1,"wk inc flu hosp",2023-10-28,"01","quantile",0.1,0
2023-10-21,2,"wk inc flu hosp",2023-11-04,"01","quantile",0.1,0
2023-10-21,3,"wk inc flu hosp",2023-11-11,"01","quantile",0.1,0
2023-10-21,-1,"wk inc flu hosp",2023-10-14,"01","quantile",0.15,0
2023-10-21,0,"wk inc flu hosp",2023-10-21,"01","quantile",0.15,0
2023-10-21,1,"wk inc flu hosp",2023-10-28,"01","quantile",0.15,0
2023-10-21,2,"wk inc flu hosp",2023-11-04,"01","quantile",0.15,0
2023-10-21,3,"wk inc flu hosp",2023-11-11,"01","quantile",0.15,0
2023-10-21,-1,"wk inc flu hosp",2023-10-14,"01","quantile",0.2,0.522033939720348
2023-10-21,0,"wk inc flu hosp",2023-10-21,"01","quantile",0.2,0.327928876169096
2023-10-21,1,"wk inc flu hosp",2023-10-28,"01","quantile",0.2,0
2023-10-21,2,"wk inc flu hosp",2023-11-04,"01","quantile",0.2,0
2023-10-21,3,"wk inc flu hosp",2023-11-11,"01","quantile",0.2,0
2023-10-21,-1,"wk inc flu hosp",2023-10-14,"01","quantile",0.25,3.98644170127036
2023-10-21,0,"wk inc flu hosp",2023-10-21,"01","quantile",0.25,4.00842713588682
2023-10-21,1,"wk inc flu hosp",2023-10-28,"01","quantile",0.25,1.73434105432001
2023-10-21,2,"wk inc flu hosp",2023-11-04,"01","quantile",0.25,0
2023-10-21,3,"wk inc flu hosp",2023-11-11,"01","quantile",0.25,0
2023-10-21,-1,"wk inc flu hosp",2023-10-14,"01","quantile",0.3,7.07431683881052
2023-10-21,0,"wk inc flu hosp",2023-10-21,"01","quantile",0.3,7.35292624793508
2023-10-21,1,"wk inc flu hosp",2023-10-28,"01","quantile",0.3,5.22351912843736
2023-10-21,2,"wk inc flu hosp",2023-11-04,"01","quantile",0.3,3.73339805368698
2023-10-21,3,"wk inc flu hosp",2023-11-11,"01","quantile",0.3,3.62572321205672
2023-10-21,-1,"wk inc flu hosp",2023-10-14,"01","quantile",0.35,9.91685857077564
2023-10-21,0,"wk inc flu hosp",2023-10-21,"01","quantile",0.35,10.389528018026
2023-10-21,1,"wk inc flu hosp",2023-10-28,"01","quantile",0.35,8.59050801471613
2023-10-21,2,"wk inc flu hosp",2023-11-04,"01","quantile",0.35,7.19279918100746
2023-10-21,3,"wk inc flu hosp",2023-11-11,"01","quantile",0.35,7.04263592809381
2023-10-21,-1,"wk inc flu hosp",2023-10-14,"01","quantile",0.4,12.6306418164903
2023-10-21,0,"wk inc flu hosp",2023-10-21,"01","quantile",0.4,13.2477874440096
2023-10-21,1,"wk inc flu hosp",2023-10-28,"01","quantile",0.4,11.8599379499144
2023-10-21,2,"wk inc flu hosp",2023-11-04,"01","quantile",0.4,10.4974610354114
2023-10-21,3,"wk inc flu hosp",2023-11-11,"01","quantile",0.4,10.2709069798941
2023-10-21,-1,"wk inc flu hosp",2023-10-14,"01","quantile",0.45,15.1253403369579
2023-10-21,0,"wk inc flu hosp",2023-10-21,"01","quantile",0.45,16.0212893855762
2023-10-21,1,"wk inc flu hosp",2023-10-28,"01","quantile",0.45,15.0039227418406
2023-10-21,2,"wk inc flu hosp",2023-11-04,"01","quantile",0.45,13.8076072935236
2023-10-21,3,"wk inc flu hosp",2023-11-11,"01","quantile",0.45,13.4067163098023
2023-10-21,-1,"wk inc flu hosp",2023-10-14,"01","quantile",0.5,17.7430619243017
2023-10-21,0,"wk inc flu hosp",2023-10-21,"01","quantile",0.5,18.7546888346316
2023-10-21,1,"wk inc flu hosp",2023-10-28,"01","quantile",0.5,18.2322949982553
2023-10-21,2,"wk inc flu hosp",2023-11-04,"01","quantile",0.5,17.1006893513511
2023-10-21,3,"wk inc flu hosp",2023-11-11,"01","quantile",0.5,16.5536753714166
2023-10-21,-1,"wk inc flu hosp",2023-10-14,"01","quantile",0.55,20.2483884652194
2023-10-21,0,"wk inc flu hosp",2023-10-21,"01","quantile",0.55,21.4985448002851
2023-10-21,1,"wk inc flu hosp",2023-10-28,"01","quantile",0.55,21.5330743188047
2023-10-21,2,"wk inc flu hosp",2023-11-04,"01","quantile",0.55,20.5339882897639
2023-10-21,3,"wk inc flu hosp",2023-11-11,"01","quantile",0.55,19.9722290425313
2023-10-21,-1,"wk inc flu hosp",2023-10-14,"01","quantile",0.6,22.8972453201596
2023-10-21,0,"wk inc flu hosp",2023-10-21,"01","quantile",0.6,24.4627868968699
2023-10-21,1,"wk inc flu hosp",2023-10-28,"01","quantile",0.6,24.9420581266583
2023-10-21,2,"wk inc flu hosp",2023-11-04,"01","quantile",0.6,24.1082859491724
2023-10-21,3,"wk inc flu hosp",2023-11-11,"01","quantile",0.6,23.4670298925751
2023-10-21,-1,"wk inc flu hosp",2023-10-14,"01","quantile",0.65,25.6974906507441
2023-10-21,0,"wk inc flu hosp",2023-10-21,"01","quantile",0.65,27.3297480712911
2023-10-21,1,"wk inc flu hosp",2023-10-28,"01","quantile",0.65,28.6021066170271
2023-10-21,2,"wk inc flu hosp",2023-11-04,"01","quantile",0.65,27.860926764295
2023-10-21,3,"wk inc flu hosp",2023-11-11,"01","quantile",0.65,27.2704014823466
2023-10-21,-1,"wk inc flu hosp",2023-10-14,"01","quantile",0.7,28.5891981130404
2023-10-21,0,"wk inc flu hosp",2023-10-21,"01","quantile",0.7,30.4958983352884
2023-10-21,1,"wk inc flu hosp",2023-10-28,"01","quantile",0.7,32.6134421425413
2023-10-21,2,"wk inc flu hosp",2023-11-04,"01","quantile",0.7,32.0917869363674
