"reference_date","horizon","target","target_end_date","location","output_type","output_type_id","value"
2023-10-14,-1,"wk inc flu hosp",2023-10-07,"01","quantile",0.01,0
2023-10-14,0,"wk inc flu hosp",2023-10-14,"01","quantile",0.01,0
2023-10-14,1,"wk inc flu hosp",2023-10-21,"01","quantile",0.01,0
2023-10-14,2,"wk inc flu hosp",2023-10-28,"01","quantile",0.01,0
2023-10-14,3,"wk inc flu hosp",2023-11-04,"01","quantile",0.01,0
2023-10-14,-1,"wk inc flu hosp",2023-10-07,"01","quantile",0.025,0
2023-10-14,0,"wk inc flu hosp",2023-10-14,"01","quantile",0.025,0
2023-10-14,1,"wk inc flu hosp",2023-10-21,"01","quantile",0.025,0
2023-10-14,2,"wk inc flu hosp",2023-10-28,"01","quantile",0.025,0
2023-10-14,3,"wk inc flu hosp",2023-11-04,"01","quantile",0.025,0
2023-10-14,-1,"wk inc flu hosp",2023-10-07,"01","quantile",0.05,0
2023-10-14,0,"wk inc flu hosp",2023-10-14,"01","quantile",0.05,0
2023-10-14,1,"wk inc flu hosp",2023-10-21,"01","quantile",0.05,0.107489041475904
2023-10-14,2,"wk inc flu hosp",2023-10-28,"01","quantile",0.05,0
2023-10-14,3,"wk inc flu hosp",2023-11-04,"01","quantile",0.05,0
2023-10-14,-1,"wk inc flu hosp",2023-10-07,"01","quantile",0.1,0
2023-10-14,0,"wk inc flu hosp",2023-10-14,"01","quantile",0.1,0
2023-10-14,1,"wk inc flu hosp",2023-10-21,"01","quantile",0.1,0.970573374168429
2023-10-14,2,"wk inc flu hosp",2023-10-28,"01","quantile",0.1,0.292935196865965
2023-10-14,3,"wk inc flu hosp",2023-11-04,"01","quantile",0.1,0.647726684663204
2023-10-14,-1,"wk inc flu hosp",2023-10-07,"01","quantile",0.15,0.326851772958807
2023-10-14,0,"wk inc flu hosp",2023-10-14,"01","quantile",0.15,0.325858182780178
2023-10-14,1,"wk inc flu hosp",2023-10-21,"01","quantile",0.15,1.81156971727532
2023-10-14,2,"wk inc flu hosp",2023-10-28,"01","quantile",0.15,0.888176749825586
2023-10-14,3,"wk inc flu hosp",2023-11-04,"01","quantile",0.15,1.34669036101243
2023-10-14,-1,"wk inc flu hosp",2023-10-07,"01","quantile",0.2,0.874484608716275
2023-10-14,0,"wk inc flu hosp",2023-10-14,"01","quantile",0.2,0.873565596809839
2023-10-14,1,"wk inc flu hosp",2023-10-21,"01","quantile",0.2,2.63477890647736
2023-10-14,2,"wk inc flu hosp",2023-10-28,"01","quantile",0.2,1.52928314403487
2023-10-14,3,"wk inc flu hosp",2023-11-04,"01","quantile",0.2,2.07867474656486
2023-10-14,-1,"wk inc flu hosp",2023-10-07,"01","quantile",0.25,1.51677523197099
2023-10-14,0,"wk inc flu hosp",2023-10-14,"01","quantile",0.25,1.5176566067495
2023-10-14,1,"wk inc flu hosp",2023-10-21,"01","quantile",0.25,3.47624397080584
2023-10-14,2,"wk inc flu hosp",2023-10-28,"01","quantile",0.25,2.20923426829058
