"","reference_date","horizon","target","target_end_date","location","output_type","output_type_id","value"
"1",2023-12-09,0,"wk inc flu hosp",2023-12-09,"01","quantile",0.01,24.8359584404744
"2",2023-12-09,0,"wk inc flu hosp",2023-12-09,"01","quantile",0.025,29.8558886677267
"3",2023-12-09,0,"wk inc flu hosp",2023-12-09,"01","quantile",0.05,35.1298386512693
"4",2023-12-09,0,"wk inc flu hosp",2023-12-09,"01","quantile",0.1,42.1401884414552
"5",2023-12-09,0,"wk inc flu hosp",2023-12-09,"01","quantile",0.15,47.7129589666503
"6",2023-12-09,0,"wk inc flu hosp",2023-12-09,"01","quantile",0.2,52.7278376060488
"7",2023-12-09,0,"wk inc flu hosp",2023-12-09,"01","quantile",0.25,57.3289573669681
"8",2023-12-09,0,"wk inc flu hosp",2023-12-09,"01","quantile",0.3,61.9567290550655
"9",2023-12-09,0,"wk inc flu hosp",2023-12-09,"01","quantile",0.35,66.4933209048395
"10",2023-12-09,0,"wk inc flu hosp",2023-12-09,"01","quantile",0.4,71.1653896962005
"11",2023-12-09,0,"wk inc flu hosp",2023-12-09,"01","quantile",0.45,75.9609549519313
"12",2023-12-09,0,"wk inc flu hosp",2023-12-09,"01","quantile",0.5,80.8115466063012
"13",2023-12-09,0,"wk inc flu hosp",2023-12-09,"01","quantile",0.55,85.9869467174033
"14",2023-12-09,0,"wk inc flu hosp",2023-12-09,"01","quantile",0.6,91.7132327742308
"15",2023-12-09,0,"wk inc flu hosp",2023-12-09,"01","quantile",0.65,98.233843198735
"16",2023-12-09,0,"wk inc flu hosp",2023-12-09,"01","quantile",0.7,105.244269463487
"17",2023-12-09,0,"wk inc flu hosp",2023-12-09,"01","quantile",0.75,113.435355988831
"18",2023-12-09,0,"wk inc flu hosp",2023-12-09,"01","quantile",0.8,123.486151513004
"19",2023-12-09,0,"wk inc flu hosp",2023-12-09,"01","quantile",0.85,136.21495713062
"20",2023-12-09,0,"wk inc flu hosp",2023-12-09,"01","quantile",0.9,153.699860752222
"21",2023-12-09,0,"wk inc flu hosp",2023-12-09,"01","quantile",0.95,184.51980997537
"22",2023-12-09,0,"wk inc flu hosp",2023-12-09,"01","quantile",0.975,215.293814984461
"23",2023-12-09,0,"wk inc flu hosp",2023-12-09,"01","quantile",0.99,262.040003248072
"24",2023-12-09,1,"wk inc flu hosp",2023-12-16,"01","quantile",0.01,18.8046379689909
"25",2023-12-09,1,"wk inc flu hosp",2023-12-16,"01","quantile",0.025,23.6281177058567
"26",2023-12-09,1,"wk inc flu hosp",2023-12-16,"01","quantile",0.05,28.7596834513985
"27",2023-12-09,1,"wk inc flu hosp",2023-12-16,"01","quantile",0.1,36.1509097055229
"28",2023-12-09,1,"wk inc flu hosp",2023-12-16,"01","quantile",0.15,42.1754369459786
"29",2023-12-09,1,"wk inc flu hosp",2023-12-16,"01","quantile",0.2,47.6976040421596
"30",2023-12-09,1,"wk inc flu hosp",2023-12-16,"01","quantile",0.25,53.0837370271461
"31",2023-12-09,1,"wk inc flu hosp",2023-12-16,"01","quantile",0.3,58.3790481537044
"32",2023-12-09,1,"wk inc flu hosp",2023-12-16,"01","quantile",0.35,63.7005332342972
"33",2023-12-09,1,"wk inc flu hosp",2023-12-16,"01","quantile",0.4,69.2699183490802
"34",2023-12-09,1,"wk inc flu hosp",2023-12-16,"01","quantile",0.45,75.124904093681
"35",2023-12-09,1,"wk inc flu hosp",2023-12-16,"01","quantile",0.5,81.2355497442309
