"","reference_date","horizon","target","target_end_date","location","output_type","output_type_id","value"
"1",2024-02-10,0,"wk inc flu hosp",2024-02-10,"01","quantile",0.01,29.8144558045663
"2",2024-02-10,0,"wk inc flu hosp",2024-02-10,"01","quantile",0.025,35.8178701750095
"3",2024-02-10,0,"wk inc flu hosp",2024-02-10,"01","quantile",0.05,41.8844027107727
"4",2024-02-10,0,"wk inc flu hosp",2024-02-10,"01","quantile",0.1,50.2132528547452
"5",2024-02-10,0,"wk inc flu hosp",2024-02-10,"01","quantile",0.15,56.4142943879582
"6",2024-02-10,0,"wk inc flu hosp",2024-02-10,"01","quantile",0.2,62.0897807540577
"7",2024-02-10,0,"wk inc flu hosp",2024-02-10,"01","quantile",0.25,67.3238970691276
"8",2024-02-10,0,"wk inc flu hosp",2024-02-10,"01","quantile",0.3,72.5964244669454
"9",2024-02-10,0,"wk inc flu hosp",2024-02-10,"01","quantile",0.35,77.9005460288071
"10",2024-02-10,0,"wk inc flu hosp",2024-02-10,"01","quantile",0.4,83.0145954463916
"11",2024-02-10,0,"wk inc flu hosp",2024-02-10,"01","quantile",0.45,88.5236060718499
"12",2024-02-10,0,"wk inc flu hosp",2024-02-10,"01","quantile",0.5,94.1824577544393
"13",2024-02-10,0,"wk inc flu hosp",2024-02-10,"01","quantile",0.55,100.284567736889
"14",2024-02-10,0,"wk inc flu hosp",2024-02-10,"01","quantile",0.6,106.864887928408
"15",2024-02-10,0,"wk inc flu hosp",2024-02-10,"01","quantile",0.65,114.328317539074
"16",2024-02-10,0,"wk inc flu hosp",2024-02-10,"01","quantile",0.7,122.804910709055
"17",2024-02-10,0,"wk inc flu hosp",2024-02-10,"01","quantile",0.75,132.086122921583
"18",2024-02-10,0,"wk inc flu hosp",2024-02-10,"01","quantile",0.8,143.476607859793
"19",2024-02-10,0,"wk inc flu hosp",2024-02-10,"01","quantile",0.85,157.696343127448
"20",2024-02-10,0,"wk inc flu hosp",2024-02-10,"01","quantile",0.9,178.440093626269
"21",2024-02-10,0,"wk inc flu hosp",2024-02-10,"01","quantile",0.95,211.182227907606
"22",2024-02-10,0,"wk inc flu hosp",2024-02-10,"01","quantile",0.975,246.533438746451
"23",2024-02-10,0,"wk inc flu hosp",2024-02-10,"01","quantile",0.99,296.245788279282
"24",2024-02-10,1,"wk inc flu hosp",2024-02-17,"01","quantile",0.01,17.795733727082
"25",2024-02-10,1,"wk inc flu hosp",2024-02-17,"01","quantile",0.025,23.2703057037846
"26",2024-02-10,1,"wk inc flu hosp",2024-02-17,"01","quantile",0.05,28.8806723450364
"27",2024-02-10,1,"wk inc flu hosp",2024-02-17,"01","quantile",0.1,36.7501771893322
"28",2024-02-10,1,"wk inc flu hosp",2024-02-17,"01","quantile",0.15,43.5580556143534
"29",2024-02-10,1,"wk inc flu hosp",2024-02-17,"01","quantile",0.2,49.6525333660709
"30",2024-02-10,1,"wk inc flu hosp",2024-02-17,"01","quantile",0.25,55.5572654112069
"31",2024-02-10,1,"wk inc flu hosp",2024-02-17,"01","quantile",0.3,61.4233103017369
"32",2024-02-10,1,"wk inc flu hosp",2024-02-17,"01","quantile",0.35,67.563237100007
"33",2024-02-10,1,"wk inc flu hosp",2024-02-17,"01","quantile",0.4,73.7600252458354
"34",2024-02-10,1,"wk inc flu hosp",2024-02-17,"01","quantile",0.45,80.4321719345226
"35",2024-02-10,1,"wk inc flu hosp",2024-02-17,"01","quantile",0.5,87.4027933661231
"36",2024-02-10,1,"wk inc flu hosp",2024-02-17,"01","quantile",0.55,95.3234954675242
"37",2024-02-10,1,"wk inc flu hosp",2024-02-17,"01","quantile",0.6,103.836128471452
"38",2024-02-10,1,"wk inc flu hosp",2024-02-17,"01","quantile",0.65,113.559790110972
"39",2024-02-10,1,"wk inc flu hosp",2024-02-17,"01","quantile",0.7,124.975333585409
"40",2024-02-10,1,"wk inc flu hosp",2024-02-17,"01","quantile",0.75,138.075541035174
"41",2024-02-10,1,"wk inc flu hosp",2024-02-17,"01","quantile",0.8,154.177059872143
"42",2024-02-10,1,"wk inc flu hosp",2024-02-17,"01","quantile",0.85,175.504831758329
"43",2024-02-10,1,"wk inc flu hosp",2024-02-17,"01","quantile",0.9,205.79478271002
"44",2024-02-10,1,"wk inc flu hosp",2024-02-17,"01","quantile",0.95,262.688566141305
"45",2024-02-10,1,"wk inc flu hosp",2024-02-17,"01","quantile",0.975,323.394011906262
"46",2024-02-10,1,"wk inc flu hosp",2024-02-17,"01","quantile",0.99,416.129828085431
"47",2024-02-10,2,"wk inc flu hosp",2024-02-24,"01","quantile",0.01,12.3271407852758
"48",2024-02-10,2,"wk inc flu hosp",2024-02-24,"01","quantile",0.025,16.8121981411046
"49",2024-02-10,2,"wk inc flu hosp",2024-02-24,"01","quantile",0.05,21.886713236195
"50",2024-02-10,2,"wk inc flu hosp",2024-02-24,"01","quantile",0.1,29.3563008616822
"51",2024-02-10,2,"wk inc flu hosp",2024-02-24,"01","quantile",0.15,35.5884723481422
"52",2024-02-10,2,"wk inc flu hosp",2024-02-24,"01","quantile",0.2,41.6348593134314
"53",2024-02-10,2,"wk inc flu hosp",2024-02-24,"01","quantile",0.25,47.6188716080262
"54",2024-02-10,2,"wk inc flu hosp",2024-02-24,"01","quantile",0.3,53.7312291201467
"55",2024-02-10,2,"wk inc flu hosp",2024-02-24,"01","quantile",0.35,60.0556617360234
"56",2024-02-10,2,"wk inc flu hosp",2024-02-24,"01","quantile",0.4,66.6806613984545
"57",2024-02-10,2,"wk inc flu hosp",2024-02-24,"01","quantile",0.45,73.8567070845246
