"","reference_date","horizon","target","target_end_date","location","output_type","output_type_id","value"
"1",2023-10-21,0,"wk inc flu hosp",2023-10-21,"01","quantile",0.01,6.21095988567487
"2",2023-10-21,0,"wk inc flu hosp",2023-10-21,"01","quantile",0.025,7.6017456127888
"3",2023-10-21,0,"wk inc flu hosp",2023-10-21,"01","quantile",0.05,9.16790743390347
"4",2023-10-21,0,"wk inc flu hosp",2023-10-21,"01","quantile",0.1,11.3492723648432
"5",2023-10-21,0,"wk inc flu hosp",2023-10-21,"01","quantile",0.15,12.9634513414073
"6",2023-10-21,0,"wk inc flu hosp",2023-10-21,"01","quantile",0.2,14.4710767392126
"7",2023-10-21,0,"wk inc flu hosp",2023-10-21,"01","quantile",0.25,15.8732438369547
"8",2023-10-21,0,"wk inc flu hosp",2023-10-21,"01","quantile",0.3,17.2457040948627
"9",2023-10-21,0,"wk inc flu hosp",2023-10-21,"01","quantile",0.35,18.6283414822863
"10",2023-10-21,0,"wk inc flu hosp",2023-10-21,"01","quantile",0.4,20.0358050170587
"11",2023-10-21,0,"wk inc flu hosp",2023-10-21,"01","quantile",0.45,21.4823438918614
"12",2023-10-21,0,"wk inc flu hosp",2023-10-21,"01","quantile",0.5,22.9419117022409
"13",2023-10-21,0,"wk inc flu hosp",2023-10-21,"01","quantile",0.55,24.5476175673445
"14",2023-10-21,0,"wk inc flu hosp",2023-10-21,"01","quantile",0.6,26.2953208164553
"15",2023-10-21,0,"wk inc flu hosp",2023-10-21,"01","quantile",0.65,28.1514955967015
"16",2023-10-21,0,"wk inc flu hosp",2023-10-21,"01","quantile",0.7,30.2974936459385
"17",2023-10-21,0,"wk inc flu hosp",2023-10-21,"01","quantile",0.75,32.7414110646405
"18",2023-10-21,0,"wk inc flu hosp",2023-10-21,"01","quantile",0.8,35.7422440313088
"19",2023-10-21,0,"wk inc flu hosp",2023-10-21,"01","quantile",0.85,39.6657230741999
"20",2023-10-21,0,"wk inc flu hosp",2023-10-21,"01","quantile",0.9,45.2826348428009
"21",2023-10-21,0,"wk inc flu hosp",2023-10-21,"01","quantile",0.95,54.8407052659752
"22",2023-10-21,0,"wk inc flu hosp",2023-10-21,"01","quantile",0.975,64.7450103114843
"23",2023-10-21,0,"wk inc flu hosp",2023-10-21,"01","quantile",0.99,78.9824999280258
"24",2023-10-21,1,"wk inc flu hosp",2023-10-28,"01","quantile",0.01,4.40477168428445
"25",2023-10-21,1,"wk inc flu hosp",2023-10-28,"01","quantile",0.025,5.83065156145787
"26",2023-10-21,1,"wk inc flu hosp",2023-10-28,"01","quantile",0.05,7.33003903725348
"27",2023-10-21,1,"wk inc flu hosp",2023-10-28,"01","quantile",0.1,9.63165084212751
