"","reference_date","horizon","target","target_end_date","location","output_type","output_type_id","value"
"1",2024-04-13,0,"wk inc flu hosp",2024-04-13,"01","quantile",0.01,13.4551659389711
"2",2024-04-13,0,"wk inc flu hosp",2024-04-13,"01","quantile",0.025,16.2088230291554
"3",2024-04-13,0,"wk inc flu hosp",2024-04-13,"01","quantile",0.05,18.8901911508588
"4",2024-04-13,0,"wk inc flu hosp",2024-04-13,"01","quantile",0.1,22.4481599267005
"5",2024-04-13,0,"wk inc flu hosp",2024-04-13,"01","quantile",0.15,25.2528091732813
"6",2024-04-13,0,"wk inc flu hosp",2024-04-13,"01","quantile",0.2,27.8058803432312
"7",2024-04-13,0,"wk inc flu hosp",2024-04-13,"01","quantile",0.25,30.1061550150848
"8",2024-04-13,0,"wk inc flu hosp",2024-04-13,"01","quantile",0.3,32.3364714181859
"9",2024-04-13,0,"wk inc flu hosp",2024-04-13,"01","quantile",0.35,34.5389030028236
"10",2024-04-13,0,"wk inc flu hosp",2024-04-13,"01","quantile",0.4,36.7814674102088
"11",2024-04-13,0,"wk inc flu hosp",2024-04-13,"01","quantile",0.45,39.0122164379089
"12",2024-04-13,0,"wk inc flu hosp",2024-04-13,"01","quantile",0.5,41.3508436146359
"13",2024-04-13,0,"wk inc flu hosp",2024-04-13,"01","quantile",0.55,43.8429193264211
"14",2024-04-13,0,"wk inc flu hosp",2024-04-13,"01","quantile",0.6,46.6125601077585
"15",2024-04-13,0,"wk inc flu hosp",2024-04-13,"01","quantile",0.65,49.5939744119854
"16",2024-04-13,0,"wk inc flu hosp",2024-04-13,"01","quantile",0.7,52.9649855264018
"17",2024-04-13,0,"wk inc flu hosp",2024-04-13,"01","quantile",0.75,56.7291300618574
"18",2024-04-13,0,"wk inc flu hosp",2024-04-13,"01","quantile",0.8,61.2019042788597
"19",2024-04-13,0,"wk inc flu hosp",2024-04-13,"01","quantile",0.85,67.2398187480848
"20",2024-04-13,0,"wk inc flu hosp",2024-04-13,"01","quantile",0.9,75.6583667004208
"21",2024-04-13,0,"wk inc flu hosp",2024-04-13,"01","quantile",0.95,89.2884689827187
"22",2024-04-13,0,"wk inc flu hosp",2024-04-13,"01","quantile",0.975,103.379123655868
"23",2024-04-13,0,"wk inc flu hosp",2024-04-13,"01","quantile",0.99,123.106424472416
"24",2024-04-13,1,"wk inc flu hosp",2024-04-20,"01","quantile",0.01,9.62234645142756
"25",2024-04-13,1,"wk inc flu hosp",2024-04-20,"01","quantile",0.025,12.1994460605607
"26",2024-04-13,1,"wk inc flu hosp",2024-04-20,"01","quantile",0.05,14.9768567038074
"27",2024-04-13,1,"wk inc flu hosp",2024-04-20,"01","quantile",0.1,18.5996618754126
"28",2024-04-13,1,"wk inc flu hosp",2024-04-20,"01","quantile",0.15,21.5300657961413
"29",2024-04-13,1,"wk inc flu hosp",2024-04-20,"01","quantile",0.2,24.1892935923713
"30",2024-04-13,1,"wk inc flu hosp",2024-04-20,"01","quantile",0.25,26.7763130206384
"31",2024-04-13,1,"wk inc flu hosp",2024-04-20,"01","quantile",0.3,29.3567958182488
"32",2024-04-13,1,"wk inc flu hosp",2024-04-20,"01","quantile",0.35,31.9497624429636
"33",2024-04-13,1,"wk inc flu hosp",2024-04-20,"01","quantile",0.4,34.5556505619546
"34",2024-04-13,1,"wk inc flu hosp",2024-04-20,"01","quantile",0.45,37.3499006632671
"35",2024-04-13,1,"wk inc flu hosp",2024-04-20,"01","quantile",0.5,40.1285061568539
"36",2024-04-13,1,"wk inc flu hosp",2024-04-20,"01","quantile",0.55,43.2337708029973
"37",2024-04-13,1,"wk inc flu hosp",2024-04-20,"01","quantile",0.6,46.6383091011775
"38",2024-04-13,1,"wk inc flu hosp",2024-04-20,"01","quantile",0.65,50.4418169539543
"39",2024-04-13,1,"wk inc flu hosp",2024-04-20,"01","quantile",0.7,54.8910207806356
"40",2024-04-13,1,"wk inc flu hosp",2024-04-20,"01","quantile",0.75,60.0711076469465
"41",2024-04-13,1,"wk inc flu hosp",2024-04-20,"01","quantile",0.8,66.1788772905946
"42",2024-04-13,1,"wk inc flu hosp",2024-04-20,"01","quantile",0.85,74.3407515265865
"43",2024-04-13,1,"wk inc flu hosp",2024-04-20,"01","quantile",0.9,86.0397070996453
"44",2024-04-13,1,"wk inc flu hosp",2024-04-20,"01","quantile",0.95,105.96667565726
"45",2024-04-13,1,"wk inc flu hosp",2024-04-20,"01","quantile",0.975,126.576586586913
"46",2024-04-13,1,"wk inc flu hosp",2024-04-20,"01","quantile",0.99,157.757744969248
"47",2024-04-13,2,"wk inc flu hosp",2024-04-27,"01","quantile",0.01,7.37909611916596
"48",2024-04-13,2,"wk inc flu hosp",2024-04-27,"01","quantile",0.025,9.8490391592784
"49",2024-04-13,2,"wk inc flu hosp",2024-04-27,"01","quantile",0.05,12.3929166418204
"50",2024-04-13,2,"wk inc flu hosp",2024-04-27,"01","quantile",0.1,16.1030372364669
"51",2024-04-13,2,"wk inc flu hosp",2024-04-27,"01","quantile",0.15,19.2441366530448
"52",2024-04-13,2,"wk inc flu hosp",2024-04-27,"01","quantile",0.2,22.1383061150777
"53",2024-04-13,2,"wk inc flu hosp",2024-04-27,"01","quantile",0.25,24.933470062827
"54",2024-04-13,2,"wk inc flu hosp",2024-04-27,"01","quantile",0.3,27.698915468797
"55",2024-04-13,2,"wk inc flu hosp",2024-04-27,"01","quantile",0.35,30.4287183871124
"56",2024-04-13,2,"wk inc flu hosp",2024-04-27,"01","quantile",0.4,33.3538699442658
"57",2024-04-13,2,"wk inc flu hosp",2024-04-27,"01","quantile",0.45,36.4208029697144
"58",2024-04-13,2,"wk inc flu hosp",2024-04-27,"01","quantile",0.5,39.76320354134
"59",2024-04-13,2,"wk inc flu hosp",2024-04-27,"01","quantile",0.55,43.4550389921588
