"","reference_date","horizon","target","target_end_date","location","output_type","output_type_id","value"
"1",2024-04-27,0,"wk inc flu hosp",2024-04-27,"01","quantile",0.01,5.40475159861518
"2",2024-04-27,0,"wk inc flu hosp",2024-04-27,"01","quantile",0.025,6.5598425803958
"3",2024-04-27,0,"wk inc flu hosp",2024-04-27,"01","quantile",0.05,7.75930682922438
"4",2024-04-27,0,"wk inc flu hosp",2024-04-27,"01","quantile",0.1,9.38919204856088
"5",2024-04-27,0,"wk inc flu hosp",2024-04-27,"01","quantile",0.15,10.592737816452
"6",2024-04-27,0,"wk inc flu hosp",2024-04-27,"01","quantile",0.2,11.7404171324697
"7",2024-04-27,0,"wk inc flu hosp",2024-04-27,"01","quantile",0.25,12.738312725465
"8",2024-04-27,0,"wk inc flu hosp",2024-04-27,"01","quantile",0.3,13.7344704714595
"9",2024-04-27,0,"wk inc flu hosp",2024-04-27,"01","quantile",0.35,14.7368946451838
"10",2024-04-27,0,"wk inc flu hosp",2024-04-27,"01","quantile",0.4,15.7493705206466
"11",2024-04-27,0,"wk inc flu hosp",2024-04-27,"01","quantile",0.45,16.7887723496615
"12",2024-04-27,0,"wk inc flu hosp",2024-04-27,"01","quantile",0.5,17.8220144426923
"13",2024-04-27,0,"wk inc flu hosp",2024-04-27,"01","quantile",0.55,18.9564751026955
"14",2024-04-27,0,"wk inc flu hosp",2024-04-27,"01","quantile",0.6,20.2198500664455
"15",2024-04-27,0,"wk inc flu hosp",2024-04-27,"01","quantile",0.65,21.5300324454003
"16",2024-04-27,0,"wk inc flu hosp",2024-04-27,"01","quantile",0.7,23.0927237682116
"17",2024-04-27,0,"wk inc flu hosp",2024-04-27,"01","quantile",0.75,24.8324935065372
"18",2024-04-27,0,"wk inc flu hosp",2024-04-27,"01","quantile",0.8,26.8214543758433
"19",2024-04-27,0,"wk inc flu hosp",2024-04-27,"01","quantile",0.85,29.4304213600592
"20",2024-04-27,0,"wk inc flu hosp",2024-04-27,"01","quantile",0.9,33.0575610453412
"21",2024-04-27,0,"wk inc flu hosp",2024-04-27,"01","quantile",0.95,39.4143438589258
"22",2024-04-27,0,"wk inc flu hosp",2024-04-27,"01","quantile",0.975,45.6438816542175
"23",2024-04-27,0,"wk inc flu hosp",2024-04-27,"01","quantile",0.99,54.9272655404033
"24",2024-04-27,1,"wk inc flu hosp",2024-05-04,"01","quantile",0.01,3.45239696159686
"25",2024-04-27,1,"wk inc flu hosp",2024-05-04,"01","quantile",0.025,4.71876026003651
"26",2024-04-27,1,"wk inc flu hosp",2024-05-04,"01","quantile",0.05,5.99310622225684
"27",2024-04-27,1,"wk inc flu hosp",2024-05-04,"01","quantile",0.1,7.76279813443263
"28",2024-04-27,1,"wk inc flu hosp",2024-05-04,"01","quantile",0.15,9.22175985077087
"29",2024-04-27,1,"wk inc flu hosp",2024-05-04,"01","quantile",0.2,10.5992936875266
"30",2024-04-27,1,"wk inc flu hosp",2024-05-04,"01","quantile",0.25,11.9139737781711
"31",2024-04-27,1,"wk inc flu hosp",2024-05-04,"01","quantile",0.3,13.187184502665
"32",2024-04-27,1,"wk inc flu hosp",2024-05-04,"01","quantile",0.35,14.457712722384
"33",2024-04-27,1,"wk inc flu hosp",2024-05-04,"01","quantile",0.4,15.7375831282235
"34",2024-04-27,1,"wk inc flu hosp",2024-05-04,"01","quantile",0.45,17.111107770356
"35",2024-04-27,1,"wk inc flu hosp",2024-05-04,"01","quantile",0.5,18.5928991519915
"36",2024-04-27,1,"wk inc flu hosp",2024-05-04,"01","quantile",0.55,20.1452939134758
"37",2024-04-27,1,"wk inc flu hosp",2024-05-04,"01","quantile",0.6,21.9028192511949
"38",2024-04-27,1,"wk inc flu hosp",2024-05-04,"01","quantile",0.65,23.8636588750997
"39",2024-04-27,1,"wk inc flu hosp",2024-05-04,"01","quantile",0.7,26.215743271297
"40",2024-04-27,1,"wk inc flu hosp",2024-05-04,"01","quantile",0.75,28.879313086832
"41",2024-04-27,1,"wk inc flu hosp",2024-05-04,"01","quantile",0.8,32.2308752274227
"42",2024-04-27,1,"wk inc flu hosp",2024-05-04,"01","quantile",0.85,36.7895767527782
"43",2024-04-27,1,"wk inc flu hosp",2024-05-04,"01","quantile",0.9,43.0410016803453
"44",2024-04-27,1,"wk inc flu hosp",2024-05-04,"01","quantile",0.95,54.2141398063575
"45",2024-04-27,1,"wk inc flu hosp",2024-05-04,"01","quantile",0.975,66.5984719905793
"46",2024-04-27,1,"wk inc flu hosp",2024-05-04,"01","quantile",0.99,83.451880348682
"47",2024-04-27,2,"wk inc flu hosp",2024-05-11,"01","quantile",0.01,2.60750051115672
"48",2024-04-27,2,"wk inc flu hosp",2024-05-11,"01","quantile",0.025,3.74997035983245
"49",2024-04-27,2,"wk inc flu hosp",2024-05-11,"01","quantile",0.05,4.9768020242763
"50",2024-04-27,2,"wk inc flu hosp",2024-05-11,"01","quantile",0.1,6.77147562785129
"51",2024-04-27,2,"wk inc flu hosp",2024-05-11,"01","quantile",0.15,8.32905603447359
"52",2024-04-27,2,"wk inc flu hosp",2024-05-11,"01","quantile",0.2,9.81378240918689
"53",2024-04-27,2,"wk inc flu hosp",2024-05-11,"01","quantile",0.25,11.2998871253868
"54",2024-04-27,2,"wk inc flu hosp",2024-05-11,"01","quantile",0.3,12.7162795485184
"55",2024-04-27,2,"wk inc flu hosp",2024-05-11,"01","quantile",0.35,14.2266078139651
"56",2024-04-27,2,"wk inc flu hosp",2024-05-11,"01","quantile",0.4,15.8640095146359
"57",2024-04-27,2,"wk inc flu hosp",2024-05-11,"01","quantile",0.45,17.5954934061947
"58",2024-04-27,2,"wk inc flu hosp",2024-05-11,"01","quantile",0.5,19.3695347054744
"59",2024-04-27,2,"wk inc flu hosp",2024-05-11,"01","quantile",0.55,21.320035423842
"60",2024-04-27,2,"wk inc flu hosp",2024-05-11,"01","quantile",0.6,23.4624977735873
"61",2024-04-27,2,"wk inc flu hosp",2024-05-11,"01","quantile",0.65,25.9382782606393
"62",2024-04-27,2,"wk inc flu hosp",2024-05-11,"01","quantile",0.7,28.8953078722066
"63",2024-04-27,2,"wk inc flu hosp",2024-05-11,"01","quantile",0.75,32.4710064398332
"64",2024-04-27,2,"wk inc flu hosp",2024-05-11,"01","quantile",0.8,37.167877207876
"65",2024-04-27,2,"wk inc flu hosp",2024-05-11,"01","quantile",0.85,42.9263475633619
"66",2024-04-27,2,"wk inc flu hosp",2024-05-11,"01","quantile",0.9,51.9291085151647
"67",2024-04-27,2,"wk inc flu hosp",2024-05-11,"01","quantile",0.95,67.7369289171216
"68",2024-04-27,2,"wk inc flu hosp",2024-05-11,"01","quantile",0.975,86.246609244696
"69",2024-04-27,2,"wk inc flu hosp",2024-05-11,"01","quantile",0.99,113.886716149666
"70",2024-04-27,3,"wk inc flu hosp",2024-05-18,"01","quantile",0.01,2.09400678464813
"71",2024-04-27,3,"wk inc flu hosp",2024-05-18,"01","quantile",0.025,3.13847401633193
"72",2024-04-27,3,"wk inc flu hosp",2024-05-18,"01","quantile",0.05,4.29774863546355
"73",2024-04-27,3,"wk inc flu hosp",2024-05-18,"01","quantile",0.1,6.13852326819788
"74",2024-04-27,3,"wk inc flu hosp",2024-05-18,"01","quantile",0.15,7.77294788067221
"75",2024-04-27,3,"wk inc flu hosp",2024-05-18,"01","quantile",0.2,9.304418662524
"76",2024-04-27,3,"wk inc flu hosp",2024-05-18,"01","quantile",0.25,10.8123831213719
"77",2024-04-27,3,"wk inc flu hosp",2024-05-18,"01","quantile",0.3,12.4533553165453
"78",2024-04-27,3,"wk inc flu hosp",2024-05-18,"01","quantile",0.35,14.0964455170432
"79",2024-04-27,3,"wk inc flu hosp",2024-05-18,"01","quantile",0.4,15.8237237112919
"80",2024-04-27,3,"wk inc flu hosp",2024-05-18,"01","quantile",0.45,17.7265691760337
"81",2024-04-27,3,"wk inc flu hosp",2024-05-18,"01","quantile",0.5,19.8586438618755
"82",2024-04-27,3,"wk inc flu hosp",2024-05-18,"01","quantile",0.55,22.13974818199
"83",2024-04-27,3,"wk inc flu hosp",2024-05-18,"01","quantile",0.6,24.7441597682244
"84",2024-04-27,3,"wk inc flu hosp",2024-05-18,"01","quantile",0.65,27.7566756605029
"85",2024-04-27,3,"wk inc flu hosp",2024-05-18,"01","quantile",0.7,31.3717446662874
"86",2024-04-27,3,"wk inc flu hosp",2024-05-18,"01","quantile",0.75,35.6081765249483
"87",2024-04-27,3,"wk inc flu hosp",2024-05-18,"01","quantile",0.8,40.9447818480312
"88",2024-04-27,3,"wk inc flu hosp",2024-05-18,"01","quantile",0.85,48.3589103273114
