"","reference_date","horizon","target","target_end_date","location","output_type","output_type_id","value"
"1",2024-01-06,0,"wk inc flu hosp",2024-01-06,"01","quantile",0.01,227.203209415887
"2",2024-01-06,0,"wk inc flu hosp",2024-01-06,"01","quantile",0.025,241.177060554726
"3",2024-01-06,0,"wk inc flu hosp",2024-01-06,"01","quantile",0.05,254.346832984536
"4",2024-01-06,0,"wk inc flu hosp",2024-01-06,"01","quantile",0.1,269.494972119425
"5",2024-01-06,0,"wk inc flu hosp",2024-01-06,"01","quantile",0.15,279.510279274363
"6",2024-01-06,0,"wk inc flu hosp",2024-01-06,"01","quantile",0.2,287.389955238051
"7",2024-01-06,0,"wk inc flu hosp",2024-01-06,"01","quantile",0.25,294.105388874002
"8",2024-01-06,0,"wk inc flu hosp",2024-01-06,"01","quantile",0.3,300.181396451026
"9",2024-01-06,0,"wk inc flu hosp",2024-01-06,"01","quantile",0.35,305.884395902236
"10",2024-01-06,0,"wk inc flu hosp",2024-01-06,"01","quantile",0.4,311.512703720264
"11",2024-01-06,0,"wk inc flu hosp",2024-01-06,"01","quantile",0.45,316.523406627769
"12",2024-01-06,0,"wk inc flu hosp",2024-01-06,"01","quantile",0.5,321.709634460548
"13",2024-01-06,0,"wk inc flu hosp",2024-01-06,"01","quantile",0.55,326.802813352057
"14",2024-01-06,0,"wk inc flu hosp",2024-01-06,"01","quantile",0.6,332.117698538471
"15",2024-01-06,0,"wk inc flu hosp",2024-01-06,"01","quantile",0.65,337.670628384459
"16",2024-01-06,0,"wk inc flu hosp",2024-01-06,"01","quantile",0.7,343.308309394654
"17",2024-01-06,0,"wk inc flu hosp",2024-01-06,"01","quantile",0.75,349.393589414139
"18",2024-01-06,0,"wk inc flu hosp",2024-01-06,"01","quantile",0.8,356.335309677095
"19",2024-01-06,0,"wk inc flu hosp",2024-01-06,"01","quantile",0.85,364.477890380339
"20",2024-01-06,0,"wk inc flu hosp",2024-01-06,"01","quantile",0.9,374.546776153105
"21",2024-01-06,0,"wk inc flu hosp",2024-01-06,"01","quantile",0.95,389.995955714623
"22",2024-01-06,0,"wk inc flu hosp",2024-01-06,"01","quantile",0.975,402.86301224072
"23",2024-01-06,0,"wk inc flu hosp",2024-01-06,"01","quantile",0.99,417.631339315073
"24",2024-01-06,1,"wk inc flu hosp",2024-01-13,"01","quantile",0.01,163.873424358204
"25",2024-01-06,1,"wk inc flu hosp",2024-01-13,"01","quantile",0.025,187.505187526522
"26",2024-01-06,1,"wk inc flu hosp",2024-01-13,"01","quantile",0.05,209.856838114682
"27",2024-01-06,1,"wk inc flu hosp",2024-01-13,"01","quantile",0.1,233.839462195558
"28",2024-01-06,1,"wk inc flu hosp",2024-01-13,"01","quantile",0.15,250.622848206887
"29",2024-01-06,1,"wk inc flu hosp",2024-01-13,"01","quantile",0.2,263.625419915219
"30",2024-01-06,1,"wk inc flu hosp",2024-01-13,"01","quantile",0.25,275.268660530156
"31",2024-01-06,1,"wk inc flu hosp",2024-01-13,"01","quantile",0.3,285.642353554953
"32",2024-01-06,1,"wk inc flu hosp",2024-01-13,"01","quantile",0.35,295.124271369235
"33",2024-01-06,1,"wk inc flu hosp",2024-01-13,"01","quantile",0.4,304.153447705605
"34",2024-01-06,1,"wk inc flu hosp",2024-01-13,"01","quantile",0.45,312.897607900565
"35",2024-01-06,1,"wk inc flu hosp",2024-01-13,"01","quantile",0.5,321.555632644447
"36",2024-01-06,1,"wk inc flu hosp",2024-01-13,"01","quantile",0.55,330.325676460552
"37",2024-01-06,1,"wk inc flu hosp",2024-01-13,"01","quantile",0.6,338.947377975842
"38",2024-01-06,1,"wk inc flu hosp",2024-01-13,"01","quantile",0.65,347.964965351262
