"","reference_date","horizon","target","target_end_date","location","output_type","output_type_id","value"
"1",2023-12-30,0,"wk inc flu hosp",2023-12-30,"01","quantile",0.01,207.450470777684
"2",2023-12-30,0,"wk inc flu hosp",2023-12-30,"01","quantile",0.025,223.04011484904
"3",2023-12-30,0,"wk inc flu hosp",2023-12-30,"01","quantile",0.05,236.477743135992
"4",2023-12-30,0,"wk inc flu hosp",2023-12-30,"01","quantile",0.1,251.763680481614
"5",2023-12-30,0,"wk inc flu hosp",2023-12-30,"01","quantile",0.15,261.949745586128
"6",2023-12-30,0,"wk inc flu hosp",2023-12-30,"01","quantile",0.2,270.159086154185
"7",2023-12-30,0,"wk inc flu hosp",2023-12-30,"01","quantile",0.25,276.992719780149
"8",2023-12-30,0,"wk inc flu hosp",2023-12-30,"01","quantile",0.3,283.261926161792
"9",2023-12-30,0,"wk inc flu hosp",2023-12-30,"01","quantile",0.35,289.038944024317
"10",2023-12-30,0,"wk inc flu hosp",2023-12-30,"01","quantile",0.4,294.627575244832
"11",2023-12-30,0,"wk inc flu hosp",2023-12-30,"01","quantile",0.45,300.042592610144
"12",2023-12-30,0,"wk inc flu hosp",2023-12-30,"01","quantile",0.5,305.221339636005
"13",2023-12-30,0,"wk inc flu hosp",2023-12-30,"01","quantile",0.55,310.549530887533
"14",2023-12-30,0,"wk inc flu hosp",2023-12-30,"01","quantile",0.6,315.860235240187
"15",2023-12-30,0,"wk inc flu hosp",2023-12-30,"01","quantile",0.65,321.437221386415
"16",2023-12-30,0,"wk inc flu hosp",2023-12-30,"01","quantile",0.7,327.279945745793
"17",2023-12-30,0,"wk inc flu hosp",2023-12-30,"01","quantile",0.75,333.271360759893
"18",2023-12-30,0,"wk inc flu hosp",2023-12-30,"01","quantile",0.8,340.317316639609
"19",2023-12-30,0,"wk inc flu hosp",2023-12-30,"01","quantile",0.85,348.422093260306
"20",2023-12-30,0,"wk inc flu hosp",2023-12-30,"01","quantile",0.9,358.598299694065
"21",2023-12-30,0,"wk inc flu hosp",2023-12-30,"01","quantile",0.95,373.241112511258
"22",2023-12-30,0,"wk inc flu hosp",2023-12-30,"01","quantile",0.975,385.963599539217
"23",2023-12-30,0,"wk inc flu hosp",2023-12-30,"01","quantile",0.99,401.290060454766
"24",2023-12-30,1,"wk inc flu hosp",2024-01-06,"01","quantile",0.01,146.160946746354
"25",2023-12-30,1,"wk inc flu hosp",2024-01-06,"01","quantile",0.025,171.557653488617
"26",2023-12-30,1,"wk inc flu hosp",2024-01-06,"01","quantile",0.05,192.581851168497
"27",2023-12-30,1,"wk inc flu hosp",2024-01-06,"01","quantile",0.1,217.626344724482
"28",2023-12-30,1,"wk inc flu hosp",2024-01-06,"01","quantile",0.15,234.121392703163
"29",2023-12-30,1,"wk inc flu hosp",2024-01-06,"01","quantile",0.2,247.433872325417
"30",2023-12-30,1,"wk inc flu hosp",2024-01-06,"01","quantile",0.25,259.137225913396
"31",2023-12-30,1,"wk inc flu hosp",2024-01-06,"01","quantile",0.3,269.14317493057
"32",2023-12-30,1,"wk inc flu hosp",2024-01-06,"01","quantile",0.35,278.689606323922
"33",2023-12-30,1,"wk inc flu hosp",2024-01-06,"01","quantile",0.4,287.691899119099
"34",2023-12-30,1,"wk inc flu hosp",2024-01-06,"01","quantile",0.45,296.396096130297
"35",2023-12-30,1,"wk inc flu hosp",2024-01-06,"01","quantile",0.5,305.104626979097
"36",2023-12-30,1,"wk inc flu hosp",2024-01-06,"01","quantile",0.55,313.851517337962
"37",2023-12-30,1,"wk inc flu hosp",2024-01-06,"01","quantile",0.6,322.358560045992
"38",2023-12-30,1,"wk inc flu hosp",2024-01-06,"01","quantile",0.65,331.6537883233
"39",2023-12-30,1,"wk inc flu hosp",2024-01-06,"01","quantile",0.7,341.005082689465
"40",2023-12-30,1,"wk inc flu hosp",2024-01-06,"01","quantile",0.75,351.317363520396
"41",2023-12-30,1,"wk inc flu hosp",2024-01-06,"01","quantile",0.8,362.694370696581
"42",2023-12-30,1,"wk inc flu hosp",2024-01-06,"01","quantile",0.85,376.251447934214
"43",2023-12-30,1,"wk inc flu hosp",2024-01-06,"01","quantile",0.9,392.866204065804
"44",2023-12-30,1,"wk inc flu hosp",2024-01-06,"01","quantile",0.95,417.732062724797
"45",2023-12-30,1,"wk inc flu hosp",2024-01-06,"01","quantile",0.975,440.330737109602
"46",2023-12-30,1,"wk inc flu hosp",2024-01-06,"01","quantile",0.99,465.05846838732
"47",2023-12-30,2,"wk inc flu hosp",2024-01-13,"01","quantile",0.01,103.952835468998
"48",2023-12-30,2,"wk inc flu hosp",2024-01-13,"01","quantile",0.025,136.356758397509
"49",2023-12-30,2,"wk inc flu hosp",2024-01-13,"01","quantile",0.05,162.242189547791
"50",2023-12-30,2,"wk inc flu hosp",2024-01-13,"01","quantile",0.1,193.996019460451
"51",2023-12-30,2,"wk inc flu hosp",2024-01-13,"01","quantile",0.15,214.808393527347
"52",2023-12-30,2,"wk inc flu hosp",2024-01-13,"01","quantile",0.2,231.725096949176
"53",2023-12-30,2,"wk inc flu hosp",2024-01-13,"01","quantile",0.25,246.015418121403
"54",2023-12-30,2,"wk inc flu hosp",2024-01-13,"01","quantile",0.3,259.577625420065
"55",2023-12-30,2,"wk inc flu hosp",2024-01-13,"01","quantile",0.35,271.504492929132
"56",2023-12-30,2,"wk inc flu hosp",2024-01-13,"01","quantile",0.4,283.382209069675
"57",2023-12-30,2,"wk inc flu hosp",2024-01-13,"01","quantile",0.45,294.247886952853
"58",2023-12-30,2,"wk inc flu hosp",2024-01-13,"01","quantile",0.5,305.116594135646
"59",2023-12-30,2,"wk inc flu hosp",2024-01-13,"01","quantile",0.55,316.112230843246
"60",2023-12-30,2,"wk inc flu hosp",2024-01-13,"01","quantile",0.6,327.578132290387
"61",2023-12-30,2,"wk inc flu hosp",2024-01-13,"01","quantile",0.65,338.913036253306
