"","reference_date","horizon","target","target_end_date","location","output_type","output_type_id","value"
"1",2023-12-23,0,"wk inc flu hosp",2023-12-23,"01","quantile",0.01,50.2991710387235
"2",2023-12-23,0,"wk inc flu hosp",2023-12-23,"01","quantile",0.025,64.5421319053845
"3",2023-12-23,0,"wk inc flu hosp",2023-12-23,"01","quantile",0.05,77.0479611006772
"4",2023-12-23,0,"wk inc flu hosp",2023-12-23,"01","quantile",0.1,91.4429630827574
"5",2023-12-23,0,"wk inc flu hosp",2023-12-23,"01","quantile",0.15,101.459332836651
"6",2023-12-23,0,"wk inc flu hosp",2023-12-23,"01","quantile",0.2,109.403213750252
"7",2023-12-23,0,"wk inc flu hosp",2023-12-23,"01","quantile",0.25,116.292409612018
"8",2023-12-23,0,"wk inc flu hosp",2023-12-23,"01","quantile",0.3,122.313756868389
"9",2023-12-23,0,"wk inc flu hosp",2023-12-23,"01","quantile",0.35,127.76549796101
"10",2023-12-23,0,"wk inc flu hosp",2023-12-23,"01","quantile",0.4,133.131378755827
"11",2023-12-23,0,"wk inc flu hosp",2023-12-23,"01","quantile",0.45,138.277564227533
"12",2023-12-23,0,"wk inc flu hosp",2023-12-23,"01","quantile",0.5,143.288999630003
"13",2023-12-23,0,"wk inc flu hosp",2023-12-23,"01","quantile",0.55,148.149065117708
"14",2023-12-23,0,"wk inc flu hosp",2023-12-23,"01","quantile",0.6,153.248730785512
"15",2023-12-23,0,"wk inc flu hosp",2023-12-23,"01","quantile",0.65,158.586781444682
"16",2023-12-23,0,"wk inc flu hosp",2023-12-23,"01","quantile",0.7,164.007104066504
"17",2023-12-23,0,"wk inc flu hosp",2023-12-23,"01","quantile",0.75,170.040483118963
"18",2023-12-23,0,"wk inc flu hosp",2023-12-23,"01","quantile",0.8,176.688163915624
"19",2023-12-23,0,"wk inc flu hosp",2023-12-23,"01","quantile",0.85,184.474265258629
"20",2023-12-23,0,"wk inc flu hosp",2023-12-23,"01","quantile",0.9,194.441655108928
"21",2023-12-23,0,"wk inc flu hosp",2023-12-23,"01","quantile",0.95,209.419322923148
"22",2023-12-23,0,"wk inc flu hosp",2023-12-23,"01","quantile",0.975,222.028684019669
"23",2023-12-23,0,"wk inc flu hosp",2023-12-23,"01","quantile",0.99,236.479097158056
"24",2023-12-23,1,"wk inc flu hosp",2023-12-30,"01","quantile",0.01,10.7093308478415
"25",2023-12-23,1,"wk inc flu hosp",2023-12-30,"01","quantile",0.025,31.6875837966764
"26",2023-12-23,1,"wk inc flu hosp",2023-12-30,"01","quantile",0.05,49.2627558864055
"27",2023-12-23,1,"wk inc flu hosp",2023-12-30,"01","quantile",0.1,70.1750992932268
"28",2023-12-23,1,"wk inc flu hosp",2023-12-30,"01","quantile",0.15,83.7260531660608
"29",2023-12-23,1,"wk inc flu hosp",2023-12-30,"01","quantile",0.2,95.2200458838331
"30",2023-12-23,1,"wk inc flu hosp",2023-12-30,"01","quantile",0.25,104.740261328313
"31",2023-12-23,1,"wk inc flu hosp",2023-12-30,"01","quantile",0.3,113.307123726391
"32",2023-12-23,1,"wk inc flu hosp",2023-12-30,"01","quantile",0.35,121.16479806195
"33",2023-12-23,1,"wk inc flu hosp",2023-12-30,"01","quantile",0.4,128.452885982573
"34",2023-12-23,1,"wk inc flu hosp",2023-12-30,"01","quantile",0.45,135.953413878937
"35",2023-12-23,1,"wk inc flu hosp",2023-12-30,"01","quantile",0.5,143.219518104499
"36",2023-12-23,1,"wk inc flu hosp",2023-12-30,"01","quantile",0.55,150.289741350513
"37",2023-12-23,1,"wk inc flu hosp",2023-12-30,"01","quantile",0.6,157.767700616582
"38",2023-12-23,1,"wk inc flu hosp",2023-12-30,"01","quantile",0.65,165.086042660597
"39",2023-12-23,1,"wk inc flu hosp",2023-12-30,"01","quantile",0.7,173.155326903055
"40",2023-12-23,1,"wk inc flu hosp",2023-12-30,"01","quantile",0.75,181.623201503154
"41",2023-12-23,1,"wk inc flu hosp",2023-12-30,"01","quantile",0.8,191.175624321263
"42",2023-12-23,1,"wk inc flu hosp",2023-12-30,"01","quantile",0.85,202.388799304522
"43",2023-12-23,1,"wk inc flu hosp",2023-12-30,"01","quantile",0.9,216.020343344376
"44",2023-12-23,1,"wk inc flu hosp",2023-12-30,"01","quantile",0.95,236.559008722391
"45",2023-12-23,1,"wk inc flu hosp",2023-12-30,"01","quantile",0.975,254.608465379029
