"","reference_date","horizon","target","target_end_date","location","output_type","output_type_id","value"
"1",2024-04-06,0,"wk inc flu hosp",2024-04-06,"01","quantile",0.01,-35.5934074641774
"2",2024-04-06,0,"wk inc flu hosp",2024-04-06,"01","quantile",0.025,-21.5605867350312
"3",2024-04-06,0,"wk inc flu hosp",2024-04-06,"01","quantile",0.05,-8.85048944985656
"4",2024-04-06,0,"wk inc flu hosp",2024-04-06,"01","quantile",0.1,5.98153211119633
"5",2024-04-06,0,"wk inc flu hosp",2024-04-06,"01","quantile",0.15,15.8103647640452
"6",2024-04-06,0,"wk inc flu hosp",2024-04-06,"01","quantile",0.2,23.2961965194198
"7",2024-04-06,0,"wk inc flu hosp",2024-04-06,"01","quantile",0.25,30.2261316759092
"8",2024-04-06,0,"wk inc flu hosp",2024-04-06,"01","quantile",0.3,36.4318487658231
"9",2024-04-06,0,"wk inc flu hosp",2024-04-06,"01","quantile",0.35,42.0221841459412
"10",2024-04-06,0,"wk inc flu hosp",2024-04-06,"01","quantile",0.4,47.5916087307902
"11",2024-04-06,0,"wk inc flu hosp",2024-04-06,"01","quantile",0.45,52.740100289656
"12",2024-04-06,0,"wk inc flu hosp",2024-04-06,"01","quantile",0.5,57.6949932241911
"13",2024-04-06,0,"wk inc flu hosp",2024-04-06,"01","quantile",0.55,62.8117595036173
"14",2024-04-06,0,"wk inc flu hosp",2024-04-06,"01","quantile",0.6,67.7810857185324
"15",2024-04-06,0,"wk inc flu hosp",2024-04-06,"01","quantile",0.65,73.0695242375472
"16",2024-04-06,0,"wk inc flu hosp",2024-04-06,"01","quantile",0.7,78.5112364726385
"17",2024-04-06,0,"wk inc flu hosp",2024-04-06,"01","quantile",0.75,84.3844537384894
"18",2024-04-06,0,"wk inc flu hosp",2024-04-06,"01","quantile",0.8,91.0876436096035
"19",2024-04-06,0,"wk inc flu hosp",2024-04-06,"01","quantile",0.85,98.881122529635
"20",2024-04-06,0,"wk inc flu hosp",2024-04-06,"01","quantile",0.9,108.750668524961
"21",2024-04-06,0,"wk inc flu hosp",2024-04-06,"01","quantile",0.95,123.321215813216
"22",2024-04-06,0,"wk inc flu hosp",2024-04-06,"01","quantile",0.975,136.021259446198
"23",2024-04-06,0,"wk inc flu hosp",2024-04-06,"01","quantile",0.99,150.412341017184
"24",2024-04-06,1,"wk inc flu hosp",2024-04-13,"01","quantile",0.01,-84.9784905402699
"25",2024-04-06,1,"wk inc flu hosp",2024-04-13,"01","quantile",0.025,-62.3981715726739
"26",2024-04-06,1,"wk inc flu hosp",2024-04-13,"01","quantile",0.05,-42.422829807984
"27",2024-04-06,1,"wk inc flu hosp",2024-04-13,"01","quantile",0.1,-19.7128159329204
"28",2024-04-06,1,"wk inc flu hosp",2024-04-13,"01","quantile",0.15,-4.60800336689749
"29",2024-04-06,1,"wk inc flu hosp",2024-04-13,"01","quantile",0.2,7.61800991450039
"30",2024-04-06,1,"wk inc flu hosp",2024-04-13,"01","quantile",0.25,18.2212215965793
"31",2024-04-06,1,"wk inc flu hosp",2024-04-13,"01","quantile",0.3,27.4906949391215
"32",2024-04-06,1,"wk inc flu hosp",2024-04-13,"01","quantile",0.35,36.3622708784807
"33",2024-04-06,1,"wk inc flu hosp",2024-04-13,"01","quantile",0.4,44.525291692516
"34",2024-04-06,1,"wk inc flu hosp",2024-04-13,"01","quantile",0.45,52.5494410126239
"35",2024-04-06,1,"wk inc flu hosp",2024-04-13,"01","quantile",0.5,60.5596029119978
