"","reference_date","horizon","target","target_end_date","location","output_type","output_type_id","value"
"1",2023-12-02,0,"wk inc flu hosp",2023-12-02,"01","quantile",0.01,-24.4010145260268
"2",2023-12-02,0,"wk inc flu hosp",2023-12-02,"01","quantile",0.025,-9.10730886289962
"3",2023-12-02,0,"wk inc flu hosp",2023-12-02,"01","quantile",0.05,4.00579024278841
"4",2023-12-02,0,"wk inc flu hosp",2023-12-02,"01","quantile",0.1,18.9005437796105
"5",2023-12-02,0,"wk inc flu hosp",2023-12-02,"01","quantile",0.15,29.045232560668
"6",2023-12-02,0,"wk inc flu hosp",2023-12-02,"01","quantile",0.2,37.1300105682343
"7",2023-12-02,0,"wk inc flu hosp",2023-12-02,"01","quantile",0.25,43.8505671726811
"8",2023-12-02,0,"wk inc flu hosp",2023-12-02,"01","quantile",0.3,49.7547941490896
"9",2023-12-02,0,"wk inc flu hosp",2023-12-02,"01","quantile",0.35,55.3545420862996
"10",2023-12-02,0,"wk inc flu hosp",2023-12-02,"01","quantile",0.4,60.6186405979072
"11",2023-12-02,0,"wk inc flu hosp",2023-12-02,"01","quantile",0.45,65.8274178196813
"12",2023-12-02,0,"wk inc flu hosp",2023-12-02,"01","quantile",0.5,70.9751622833262
"13",2023-12-02,0,"wk inc flu hosp",2023-12-02,"01","quantile",0.55,76.1109398146012
"14",2023-12-02,0,"wk inc flu hosp",2023-12-02,"01","quantile",0.6,81.2633899091286
"15",2023-12-02,0,"wk inc flu hosp",2023-12-02,"01","quantile",0.65,86.6013057103219
"16",2023-12-02,0,"wk inc flu hosp",2023-12-02,"01","quantile",0.7,92.3491450911279
"17",2023-12-02,0,"wk inc flu hosp",2023-12-02,"01","quantile",0.75,98.6327937341389
"18",2023-12-02,0,"wk inc flu hosp",2023-12-02,"01","quantile",0.8,105.470385080253
"19",2023-12-02,0,"wk inc flu hosp",2023-12-02,"01","quantile",0.85,113.354188135777
"20",2023-12-02,0,"wk inc flu hosp",2023-12-02,"01","quantile",0.9,123.713072431409
"21",2023-12-02,0,"wk inc flu hosp",2023-12-02,"01","quantile",0.95,138.539340146785
"22",2023-12-02,0,"wk inc flu hosp",2023-12-02,"01","quantile",0.975,151.435900373612
"23",2023-12-02,0,"wk inc flu hosp",2023-12-02,"01","quantile",0.99,166.578841463978
"24",2023-12-02,1,"wk inc flu hosp",2023-12-09,"01","quantile",0.01,-63.441131461596
"25",2023-12-02,1,"wk inc flu hosp",2023-12-09,"01","quantile",0.025,-42.5620448693303
"26",2023-12-02,1,"wk inc flu hosp",2023-12-09,"01","quantile",0.05,-24.2703181459583
"27",2023-12-02,1,"wk inc flu hosp",2023-12-09,"01","quantile",0.1,-3.5200610868315
"28",2023-12-02,1,"wk inc flu hosp",2023-12-09,"01","quantile",0.15,10.8677731858807
"29",2023-12-02,1,"wk inc flu hosp",2023-12-09,"01","quantile",0.2,22.1471442331363
"30",2023-12-02,1,"wk inc flu hosp",2023-12-09,"01","quantile",0.25,32.0961432925122
"31",2023-12-02,1,"wk inc flu hosp",2023-12-09,"01","quantile",0.3,40.785658782515
"32",2023-12-02,1,"wk inc flu hosp",2023-12-09,"01","quantile",0.35,48.536956348258
"33",2023-12-02,1,"wk inc flu hosp",2023-12-09,"01","quantile",0.4,55.8750956153433
"34",2023-12-02,1,"wk inc flu hosp",2023-12-09,"01","quantile",0.45,63.5633602296855
"35",2023-12-02,1,"wk inc flu hosp",2023-12-09,"01","quantile",0.5,70.7537872638572
"36",2023-12-02,1,"wk inc flu hosp",2023-12-09,"01","quantile",0.55,78.1687566022115
"37",2023-12-02,1,"wk inc flu hosp",2023-12-09,"01","quantile",0.6,85.6654183824118
"38",2023-12-02,1,"wk inc flu hosp",2023-12-09,"01","quantile",0.65,93.238806746149
"39",2023-12-02,1,"wk inc flu hosp",2023-12-09,"01","quantile",0.7,101.359929810466
"40",2023-12-02,1,"wk inc flu hosp",2023-12-09,"01","quantile",0.75,110.303579690569
"41",2023-12-02,1,"wk inc flu hosp",2023-12-09,"01","quantile",0.8,119.64925322143
"42",2023-12-02,1,"wk inc flu hosp",2023-12-09,"01","quantile",0.85,131.078115612172
"43",2023-12-02,1,"wk inc flu hosp",2023-12-09,"01","quantile",0.9,145.180629532233
"44",2023-12-02,1,"wk inc flu hosp",2023-12-09,"01","quantile",0.95,166.544471591095
"45",2023-12-02,1,"wk inc flu hosp",2023-12-09,"01","quantile",0.975,184.864958886869
"46",2023-12-02,1,"wk inc flu hosp",2023-12-09,"01","quantile",0.99,205.734955838415
"47",2023-12-02,2,"wk inc flu hosp",2023-12-16,"01","quantile",0.01,-94.6169643305772
"48",2023-12-02,2,"wk inc flu hosp",2023-12-16,"01","quantile",0.025,-67.8975011056664
"49",2023-12-02,2,"wk inc flu hosp",2023-12-16,"01","quantile",0.05,-46.734162409591
