"","reference_date","horizon","target","target_end_date","location","output_type","output_type_id","value"
"1",2024-04-20,0,"wk inc flu hosp",2024-04-20,"01","quantile",0.01,-72.9294320571593
"2",2024-04-20,0,"wk inc flu hosp",2024-04-20,"01","quantile",0.025,-58.0249953052838
"3",2024-04-20,0,"wk inc flu hosp",2024-04-20,"01","quantile",0.05,-45.1143404966749
"4",2024-04-20,0,"wk inc flu hosp",2024-04-20,"01","quantile",0.1,-30.3509920777368
"5",2024-04-20,0,"wk inc flu hosp",2024-04-20,"01","quantile",0.15,-20.6281152485916
"6",2024-04-20,0,"wk inc flu hosp",2024-04-20,"01","quantile",0.2,-12.9539376996754
"7",2024-04-20,0,"wk inc flu hosp",2024-04-20,"01","quantile",0.25,-6.43271554716711
"8",2024-04-20,0,"wk inc flu hosp",2024-04-20,"01","quantile",0.3,-0.41691780761542
"9",2024-04-20,0,"wk inc flu hosp",2024-04-20,"01","quantile",0.35,5.00941788630639
"10",2024-04-20,0,"wk inc flu hosp",2024-04-20,"01","quantile",0.4,10.3172593188236
"11",2024-04-20,0,"wk inc flu hosp",2024-04-20,"01","quantile",0.45,15.523361305702
"12",2024-04-20,0,"wk inc flu hosp",2024-04-20,"01","quantile",0.5,20.4521803308674
"13",2024-04-20,0,"wk inc flu hosp",2024-04-20,"01","quantile",0.55,25.4115019767227
"14",2024-04-20,0,"wk inc flu hosp",2024-04-20,"01","quantile",0.6,30.5711343238081
"15",2024-04-20,0,"wk inc flu hosp",2024-04-20,"01","quantile",0.65,35.7119389582628
"16",2024-04-20,0,"wk inc flu hosp",2024-04-20,"01","quantile",0.7,41.1748293090202
"17",2024-04-20,0,"wk inc flu hosp",2024-04-20,"01","quantile",0.75,46.9852571072577
"18",2024-04-20,0,"wk inc flu hosp",2024-04-20,"01","quantile",0.8,53.8551900433475
"19",2024-04-20,0,"wk inc flu hosp",2024-04-20,"01","quantile",0.85,61.5979303838027
"20",2024-04-20,0,"wk inc flu hosp",2024-04-20,"01","quantile",0.9,71.3468125558891
"21",2024-04-20,0,"wk inc flu hosp",2024-04-20,"01","quantile",0.95,85.5592180329487
"22",2024-04-20,0,"wk inc flu hosp",2024-04-20,"01","quantile",0.975,97.744701563555
"23",2024-04-20,0,"wk inc flu hosp",2024-04-20,"01","quantile",0.99,112.653640107775
"24",2024-04-20,1,"wk inc flu hosp",2024-04-27,"01","quantile",0.01,-116.805134908304
"25",2024-04-20,1,"wk inc flu hosp",2024-04-27,"01","quantile",0.025,-93.917585991162
"26",2024-04-20,1,"wk inc flu hosp",2024-04-27,"01","quantile",0.05,-72.9860518644402
"27",2024-04-20,1,"wk inc flu hosp",2024-04-27,"01","quantile",0.1,-50.8877311151853
"28",2024-04-20,1,"wk inc flu hosp",2024-04-27,"01","quantile",0.15,-35.6009640912917
"29",2024-04-20,1,"wk inc flu hosp",2024-04-27,"01","quantile",0.2,-23.9130180380137
"30",2024-04-20,1,"wk inc flu hosp",2024-04-27,"01","quantile",0.25,-13.5939101610876
"31",2024-04-20,1,"wk inc flu hosp",2024-04-27,"01","quantile",0.3,-4.3219344695501
"32",2024-04-20,1,"wk inc flu hosp",2024-04-27,"01","quantile",0.35,4.28008147655807
"33",2024-04-20,1,"wk inc flu hosp",2024-04-27,"01","quantile",0.4,12.5500726847072
"34",2024-04-20,1,"wk inc flu hosp",2024-04-27,"01","quantile",0.45,20.5083281732393
"35",2024-04-20,1,"wk inc flu hosp",2024-04-27,"01","quantile",0.5,28.5062499136866
"36",2024-04-20,1,"wk inc flu hosp",2024-04-27,"01","quantile",0.55,36.0323581420767
"37",2024-04-20,1,"wk inc flu hosp",2024-04-27,"01","quantile",0.6,44.0226943819289
"38",2024-04-20,1,"wk inc flu hosp",2024-04-27,"01","quantile",0.65,52.0458019261696
"39",2024-04-20,1,"wk inc flu hosp",2024-04-27,"01","quantile",0.7,60.6498529382552
"40",2024-04-20,1,"wk inc flu hosp",2024-04-27,"01","quantile",0.75,70.0585331336678
"41",2024-04-20,1,"wk inc flu hosp",2024-04-27,"01","quantile",0.8,79.9592506275081
"42",2024-04-20,1,"wk inc flu hosp",2024-04-27,"01","quantile",0.85,92.0616011951784
"43",2024-04-20,1,"wk inc flu hosp",2024-04-27,"01","quantile",0.9,107.545518761116
"44",2024-04-20,1,"wk inc flu hosp",2024-04-27,"01","quantile",0.95,130.264990656992
"45",2024-04-20,1,"wk inc flu hosp",2024-04-27,"01","quantile",0.975,150.060198642345
"46",2024-04-20,1,"wk inc flu hosp",2024-04-27,"01","quantile",0.99,172.239818293239
"47",2024-04-20,2,"wk inc flu hosp",2024-05-04,"01","quantile",0.01,-137.975119405004
"48",2024-04-20,2,"wk inc flu hosp",2024-05-04,"01","quantile",0.025,-109.762500183646
"49",2024-04-20,2,"wk inc flu hosp",2024-05-04,"01","quantile",0.05,-87.4363410748231
"50",2024-04-20,2,"wk inc flu hosp",2024-05-04,"01","quantile",0.1,-59.9284447684647
"51",2024-04-20,2,"wk inc flu hosp",2024-05-04,"01","quantile",0.15,-42.3981404649066
"52",2024-04-20,2,"wk inc flu hosp",2024-05-04,"01","quantile",0.2,-27.8719558838382
"53",2024-04-20,2,"wk inc flu hosp",2024-05-04,"01","quantile",0.25,-15.5954034268083
"54",2024-04-20,2,"wk inc flu hosp",2024-05-04,"01","quantile",0.3,-4.14674315975284
"55",2024-04-20,2,"wk inc flu hosp",2024-05-04,"01","quantile",0.35,5.69764740437261
"56",2024-04-20,2,"wk inc flu hosp",2024-05-04,"01","quantile",0.4,15.7104344867032
"57",2024-04-20,2,"wk inc flu hosp",2024-05-04,"01","quantile",0.45,25.0828214798939
"58",2024-04-20,2,"wk inc flu hosp",2024-05-04,"01","quantile",0.5,34.5060033304632
"59",2024-04-20,2,"wk inc flu hosp",2024-05-04,"01","quantile",0.55,44.0076559078796
"60",2024-04-20,2,"wk inc flu hosp",2024-05-04,"01","quantile",0.6,53.3482365742686
"61",2024-04-20,2,"wk inc flu hosp",2024-05-04,"01","quantile",0.65,63.180126422679
"62",2024-04-20,2,"wk inc flu hosp",2024-05-04,"01","quantile",0.7,73.322089926177
"63",2024-04-20,2,"wk inc flu hosp",2024-05-04,"01","quantile",0.75,84.5822903704027
"64",2024-04-20,2,"wk inc flu hosp",2024-05-04,"01","quantile",0.8,96.4155490597417
"65",2024-04-20,2,"wk inc flu hosp",2024-05-04,"01","quantile",0.85,110.931825669387
"66",2024-04-20,2,"wk inc flu hosp",2024-05-04,"01","quantile",0.9,129.12219748747
"67",2024-04-20,2,"wk inc flu hosp",2024-05-04,"01","quantile",0.95,156.350726513477
"68",2024-04-20,2,"wk inc flu hosp",2024-05-04,"01","quantile",0.975,179.613470498581
"69",2024-04-20,2,"wk inc flu hosp",2024-05-04,"01","quantile",0.99,206.441258941198
"70",2024-04-20,3,"wk inc flu hosp",2024-05-11,"01","quantile",0.01,-149.603784311792
"71",2024-04-20,3,"wk inc flu hosp",2024-05-11,"01","quantile",0.025,-119.749033384555
"72",2024-04-20,3,"wk inc flu hosp",2024-05-11,"01","quantile",0.05,-94.1822955407654
"73",2024-04-20,3,"wk inc flu hosp",2024-05-11,"01","quantile",0.1,-65.5627278478436
"74",2024-04-20,3,"wk inc flu hosp",2024-05-11,"01","quantile",0.15,-45.1540301650902
"75",2024-04-20,3,"wk inc flu hosp",2024-05-11,"01","quantile",0.2,-29.5721054417501
"76",2024-04-20,3,"wk inc flu hosp",2024-05-11,"01","quantile",0.25,-15.8025774260372
"77",2024-04-20,3,"wk inc flu hosp",2024-05-11,"01","quantile",0.3,-3.44141257905334
"78",2024-04-20,3,"wk inc flu hosp",2024-05-11,"01","quantile",0.35,7.77147510250595
"79",2024-04-20,3,"wk inc flu hosp",2024-05-11,"01","quantile",0.4,18.5961500290987
"80",2024-04-20,3,"wk inc flu hosp",2024-05-11,"01","quantile",0.45,29.3552193135382
"81",2024-04-20,3,"wk inc flu hosp",2024-05-11,"01","quantile",0.5,39.7708914846793
"82",2024-04-20,3,"wk inc flu hosp",2024-05-11,"01","quantile",0.55,49.8496185005643
"83",2024-04-20,3,"wk inc flu hosp",2024-05-11,"01","quantile",0.6,60.50172394504
