"","reference_date","horizon","target","target_end_date","location","output_type","output_type_id","value"
"1",2023-11-25,0,"wk inc flu hosp",2023-11-25,"01","quantile",0.01,-23.9643003367332
"2",2023-11-25,0,"wk inc flu hosp",2023-11-25,"01","quantile",0.025,-7.84538380973807
"3",2023-11-25,0,"wk inc flu hosp",2023-11-25,"01","quantile",0.05,5.24595300685499
"4",2023-11-25,0,"wk inc flu hosp",2023-11-25,"01","quantile",0.1,20.0810946718381
"5",2023-11-25,0,"wk inc flu hosp",2023-11-25,"01","quantile",0.15,30.2084949959816
"6",2023-11-25,0,"wk inc flu hosp",2023-11-25,"01","quantile",0.2,38.1925727636415
"7",2023-11-25,0,"wk inc flu hosp",2023-11-25,"01","quantile",0.25,45.0527878156327
"8",2023-11-25,0,"wk inc flu hosp",2023-11-25,"01","quantile",0.3,51.4060468933087
"9",2023-11-25,0,"wk inc flu hosp",2023-11-25,"01","quantile",0.35,57.2120999468545
"10",2023-11-25,0,"wk inc flu hosp",2023-11-25,"01","quantile",0.4,62.5450526356151
"11",2023-11-25,0,"wk inc flu hosp",2023-11-25,"01","quantile",0.45,67.7375878171862
"12",2023-11-25,0,"wk inc flu hosp",2023-11-25,"01","quantile",0.5,72.9762981456149
"13",2023-11-25,0,"wk inc flu hosp",2023-11-25,"01","quantile",0.55,78.259541410901
"14",2023-11-25,0,"wk inc flu hosp",2023-11-25,"01","quantile",0.6,83.4600966476616
"15",2023-11-25,0,"wk inc flu hosp",2023-11-25,"01","quantile",0.65,88.8992188637673
"16",2023-11-25,0,"wk inc flu hosp",2023-11-25,"01","quantile",0.7,94.6637567537799
"17",2023-11-25,0,"wk inc flu hosp",2023-11-25,"01","quantile",0.75,100.661000957409
"18",2023-11-25,0,"wk inc flu hosp",2023-11-25,"01","quantile",0.8,107.475529397757
"19",2023-11-25,0,"wk inc flu hosp",2023-11-25,"01","quantile",0.85,115.432963086902
"20",2023-11-25,0,"wk inc flu hosp",2023-11-25,"01","quantile",0.9,125.472121705749
"21",2023-11-25,0,"wk inc flu hosp",2023-11-25,"01","quantile",0.95,141.062615917047
"22",2023-11-25,0,"wk inc flu hosp",2023-11-25,"01","quantile",0.975,153.852994054515
"23",2023-11-25,0,"wk inc flu hosp",2023-11-25,"01","quantile",0.99,169.355302754831
"24",2023-11-25,1,"wk inc flu hosp",2023-12-02,"01","quantile",0.01,-61.1791676392807
"25",2023-11-25,1,"wk inc flu hosp",2023-12-02,"01","quantile",0.025,-40.7851378392653
"26",2023-11-25,1,"wk inc flu hosp",2023-12-02,"01","quantile",0.05,-22.6531526904147
"27",2023-11-25,1,"wk inc flu hosp",2023-12-02,"01","quantile",0.1,-1.6115828881015
"28",2023-11-25,1,"wk inc flu hosp",2023-12-02,"01","quantile",0.15,12.9623180630415
"29",2023-11-25,1,"wk inc flu hosp",2023-12-02,"01","quantile",0.2,24.0752130514178
"30",2023-11-25,1,"wk inc flu hosp",2023-12-02,"01","quantile",0.25,33.8043223508111
"31",2023-11-25,1,"wk inc flu hosp",2023-12-02,"01","quantile",0.3,42.4187449439468
"32",2023-11-25,1,"wk inc flu hosp",2023-12-02,"01","quantile",0.35,50.215517017192
"33",2023-11-25,1,"wk inc flu hosp",2023-12-02,"01","quantile",0.4,57.8359904923117
"34",2023-11-25,1,"wk inc flu hosp",2023-12-02,"01","quantile",0.45,65.4553049030275
"35",2023-11-25,1,"wk inc flu hosp",2023-12-02,"01","quantile",0.5,72.7639735085735
"36",2023-11-25,1,"wk inc flu hosp",2023-12-02,"01","quantile",0.55,80.1640986541449
"37",2023-11-25,1,"wk inc flu hosp",2023-12-02,"01","quantile",0.6,87.7014278537629
"38",2023-11-25,1,"wk inc flu hosp",2023-12-02,"01","quantile",0.65,95.2607593577748
"39",2023-11-25,1,"wk inc flu hosp",2023-12-02,"01","quantile",0.7,103.349863489796
"40",2023-11-25,1,"wk inc flu hosp",2023-12-02,"01","quantile",0.75,112.444971253092
"41",2023-11-25,1,"wk inc flu hosp",2023-12-02,"01","quantile",0.8,121.821555381827
"42",2023-11-25,1,"wk inc flu hosp",2023-12-02,"01","quantile",0.85,133.414682466215
"43",2023-11-25,1,"wk inc flu hosp",2023-12-02,"01","quantile",0.9,147.659544180494
"44",2023-11-25,1,"wk inc flu hosp",2023-12-02,"01","quantile",0.95,169.40783275794
"45",2023-11-25,1,"wk inc flu hosp",2023-12-02,"01","quantile",0.975,187.557161443751
