"","reference_date","horizon","target","target_end_date","location","output_type","output_type_id","value"
"1",2023-10-28,0,"wk inc flu hosp",2023-10-28,"01","quantile",0.01,-69.7057720109148
"2",2023-10-28,0,"wk inc flu hosp",2023-10-28,"01","quantile",0.025,-53.7895768781217
"3",2023-10-28,0,"wk inc flu hosp",2023-10-28,"01","quantile",0.05,-40.2739652341799
"4",2023-10-28,0,"wk inc flu hosp",2023-10-28,"01","quantile",0.1,-24.8709495388178
"5",2023-10-28,0,"wk inc flu hosp",2023-10-28,"01","quantile",0.15,-14.2390803072427
"6",2023-10-28,0,"wk inc flu hosp",2023-10-28,"01","quantile",0.2,-5.98554174412618
"7",2023-10-28,0,"wk inc flu hosp",2023-10-28,"01","quantile",0.25,1.20108268583138
"8",2023-10-28,0,"wk inc flu hosp",2023-10-28,"01","quantile",0.3,7.77238810482068
"9",2023-10-28,0,"wk inc flu hosp",2023-10-28,"01","quantile",0.35,13.6894710839627
"10",2023-10-28,0,"wk inc flu hosp",2023-10-28,"01","quantile",0.4,19.2014280374118
"11",2023-10-28,0,"wk inc flu hosp",2023-10-28,"01","quantile",0.45,24.7269617788381
"12",2023-10-28,0,"wk inc flu hosp",2023-10-28,"01","quantile",0.5,30.1617161888231
"13",2023-10-28,0,"wk inc flu hosp",2023-10-28,"01","quantile",0.55,35.5038711751945
"14",2023-10-28,0,"wk inc flu hosp",2023-10-28,"01","quantile",0.6,40.8684328866321
"15",2023-10-28,0,"wk inc flu hosp",2023-10-28,"01","quantile",0.65,46.3425672744132
"16",2023-10-28,0,"wk inc flu hosp",2023-10-28,"01","quantile",0.7,51.9749685700357
"17",2023-10-28,0,"wk inc flu hosp",2023-10-28,"01","quantile",0.75,58.4493389078361
"18",2023-10-28,0,"wk inc flu hosp",2023-10-28,"01","quantile",0.8,65.5555503133345
"19",2023-10-28,0,"wk inc flu hosp",2023-10-28,"01","quantile",0.85,73.6065798475461
"20",2023-10-28,0,"wk inc flu hosp",2023-10-28,"01","quantile",0.9,83.9276095741901
"21",2023-10-28,0,"wk inc flu hosp",2023-10-28,"01","quantile",0.95,99.262223032643
"22",2023-10-28,0,"wk inc flu hosp",2023-10-28,"01","quantile",0.975,112.145916573378
"23",2023-10-28,0,"wk inc flu hosp",2023-10-28,"01","quantile",0.99,127.880991217342
"24",2023-10-28,1,"wk inc flu hosp",2023-11-04,"01","quantile",0.01,-107.977103140744
"25",2023-10-28,1,"wk inc flu hosp",2023-11-04,"01","quantile",0.025,-87.192504063867
"26",2023-10-28,1,"wk inc flu hosp",2023-11-04,"01","quantile",0.05,-68.5728631762884
"27",2023-10-28,1,"wk inc flu hosp",2023-11-04,"01","quantile",0.1,-46.1740019955469
"28",2023-10-28,1,"wk inc flu hosp",2023-11-04,"01","quantile",0.15,-31.4149127626133
"29",2023-10-28,1,"wk inc flu hosp",2023-11-04,"01","quantile",0.2,-19.7044546372838
"30",2023-10-28,1,"wk inc flu hosp",2023-11-04,"01","quantile",0.25,-10.170709860733
"31",2023-10-28,1,"wk inc flu hosp",2023-11-04,"01","quantile",0.3,-1.40241107807556
"32",2023-10-28,1,"wk inc flu hosp",2023-11-04,"01","quantile",0.35,7.12252015704994
"33",2023-10-28,1,"wk inc flu hosp",2023-11-04,"01","quantile",0.4,15.1253521339907
"34",2023-10-28,1,"wk inc flu hosp",2023-11-04,"01","quantile",0.45,22.8234307477222
"35",2023-10-28,1,"wk inc flu hosp",2023-11-04,"01","quantile",0.5,30.3218914724119
"36",2023-10-28,1,"wk inc flu hosp",2023-11-04,"01","quantile",0.55,37.8153401170173
"37",2023-10-28,1,"wk inc flu hosp",2023-11-04,"01","quantile",0.6,45.5455377529798
"38",2023-10-28,1,"wk inc flu hosp",2023-11-04,"01","quantile",0.65,53.3403376515146
"39",2023-10-28,1,"wk inc flu hosp",2023-11-04,"01","quantile",0.7,61.5655287333522
"40",2023-10-28,1,"wk inc flu hosp",2023-11-04,"01","quantile",0.75,70.5442730282582
"41",2023-10-28,1,"wk inc flu hosp",2023-11-04,"01","quantile",0.8,80.8651766616772
"42",2023-10-28,1,"wk inc flu hosp",2023-11-04,"01","quantile",0.85,92.1520226703159
"43",2023-10-28,1,"wk inc flu hosp",2023-11-04,"01","quantile",0.9,106.591595355743
