"","reference_date","horizon","target","target_end_date","location","output_type","output_type_id","value"
"1",2023-11-11,0,"wk inc flu hosp",2023-11-11,"01","quantile",0.01,-60.2774775575923
"2",2023-11-11,0,"wk inc flu hosp",2023-11-11,"01","quantile",0.025,-44.6098952594613
"3",2023-11-11,0,"wk inc flu hosp",2023-11-11,"01","quantile",0.05,-31.6519333031119
"4",2023-11-11,0,"wk inc flu hosp",2023-11-11,"01","quantile",0.1,-15.9740432460837
"5",2023-11-11,0,"wk inc flu hosp",2023-11-11,"01","quantile",0.15,-6.06738575227169
"6",2023-11-11,0,"wk inc flu hosp",2023-11-11,"01","quantile",0.2,1.94679053469699
"7",2023-11-11,0,"wk inc flu hosp",2023-11-11,"01","quantile",0.25,8.91324457143292
"8",2023-11-11,0,"wk inc flu hosp",2023-11-11,"01","quantile",0.3,15.2133249947594
"9",2023-11-11,0,"wk inc flu hosp",2023-11-11,"01","quantile",0.35,21.0935583780183
"10",2023-11-11,0,"wk inc flu hosp",2023-11-11,"01","quantile",0.4,26.4520569974654
"11",2023-11-11,0,"wk inc flu hosp",2023-11-11,"01","quantile",0.45,31.6323150022098
"12",2023-11-11,0,"wk inc flu hosp",2023-11-11,"01","quantile",0.5,36.7700445414086
"13",2023-11-11,0,"wk inc flu hosp",2023-11-11,"01","quantile",0.55,42.0138224792433
"14",2023-11-11,0,"wk inc flu hosp",2023-11-11,"01","quantile",0.6,47.4679377758501
"15",2023-11-11,0,"wk inc flu hosp",2023-11-11,"01","quantile",0.65,53.0491120163028
"16",2023-11-11,0,"wk inc flu hosp",2023-11-11,"01","quantile",0.7,58.7770672717643
"17",2023-11-11,0,"wk inc flu hosp",2023-11-11,"01","quantile",0.75,65.1741504759652
"18",2023-11-11,0,"wk inc flu hosp",2023-11-11,"01","quantile",0.8,72.3239729999466
"19",2023-11-11,0,"wk inc flu hosp",2023-11-11,"01","quantile",0.85,80.2912524899727
"20",2023-11-11,0,"wk inc flu hosp",2023-11-11,"01","quantile",0.9,90.3190775715828
"21",2023-11-11,0,"wk inc flu hosp",2023-11-11,"01","quantile",0.95,105.274274831147
"22",2023-11-11,0,"wk inc flu hosp",2023-11-11,"01","quantile",0.975,118.315194404915
"23",2023-11-11,0,"wk inc flu hosp",2023-11-11,"01","quantile",0.99,133.263924279943
"24",2023-11-11,1,"wk inc flu hosp",2023-11-18,"01","quantile",0.01,-102.005386084702
"25",2023-11-11,1,"wk inc flu hosp",2023-11-18,"01","quantile",0.025,-79.9041646727698
"26",2023-11-11,1,"wk inc flu hosp",2023-11-18,"01","quantile",0.05,-60.6754154943158
"27",2023-11-11,1,"wk inc flu hosp",2023-11-18,"01","quantile",0.1,-38.5528012283866
"28",2023-11-11,1,"wk inc flu hosp",2023-11-18,"01","quantile",0.15,-23.8963384990674
"29",2023-11-11,1,"wk inc flu hosp",2023-11-18,"01","quantile",0.2,-12.4750564238205
"30",2023-11-11,1,"wk inc flu hosp",2023-11-18,"01","quantile",0.25,-2.80753346373589
"31",2023-11-11,1,"wk inc flu hosp",2023-11-18,"01","quantile",0.3,5.64833910011411
"32",2023-11-11,1,"wk inc flu hosp",2023-11-18,"01","quantile",0.35,13.935207789412
"33",2023-11-11,1,"wk inc flu hosp",2023-11-18,"01","quantile",0.4,21.9653271217454
"34",2023-11-11,1,"wk inc flu hosp",2023-11-18,"01","quantile",0.45,29.4795754834865
"35",2023-11-11,1,"wk inc flu hosp",2023-11-18,"01","quantile",0.5,37.0594272590881
"36",2023-11-11,1,"wk inc flu hosp",2023-11-18,"01","quantile",0.55,44.4315621048104
"37",2023-11-11,1,"wk inc flu hosp",2023-11-18,"01","quantile",0.6,51.8979678813704
"38",2023-11-11,1,"wk inc flu hosp",2023-11-18,"01","quantile",0.65,59.8182644684688
"39",2023-11-11,1,"wk inc flu hosp",2023-11-18,"01","quantile",0.7,67.8120064599202
"40",2023-11-11,1,"wk inc flu hosp",2023-11-18,"01","quantile",0.75,76.6593429066183
"41",2023-11-11,1,"wk inc flu hosp",2023-11-18,"01","quantile",0.8,86.6339243844533
"42",2023-11-11,1,"wk inc flu hosp",2023-11-18,"01","quantile",0.85,98.1090093242417
"43",2023-11-11,1,"wk inc flu hosp",2023-11-18,"01","quantile",0.9,112.845060499414
"44",2023-11-11,1,"wk inc flu hosp",2023-11-18,"01","quantile",0.95,135.208314215856
"45",2023-11-11,1,"wk inc flu hosp",2023-11-18,"01","quantile",0.975,153.306627681726
"46",2023-11-11,1,"wk inc flu hosp",2023-11-18,"01","quantile",0.99,175.035387475584
"47",2023-11-11,2,"wk inc flu hosp",2023-11-25,"01","quantile",0.01,-131.591958067195
"48",2023-11-11,2,"wk inc flu hosp",2023-11-25,"01","quantile",0.025,-105.171520839369
"49",2023-11-11,2,"wk inc flu hosp",2023-11-25,"01","quantile",0.05,-81.9213708676815
"50",2023-11-11,2,"wk inc flu hosp",2023-11-25,"01","quantile",0.1,-55.1788640577639
"51",2023-11-11,2,"wk inc flu hosp",2023-11-25,"01","quantile",0.15,-37.4950844040706
"52",2023-11-11,2,"wk inc flu hosp",2023-11-25,"01","quantile",0.2,-23.3759563685086
"53",2023-11-11,2,"wk inc flu hosp",2023-11-25,"01","quantile",0.25,-11.224968737425
"54",2023-11-11,2,"wk inc flu hosp",2023-11-25,"01","quantile",0.3,-0.747932979940723
"55",2023-11-11,2,"wk inc flu hosp",2023-11-25,"01","quantile",0.35,9.46795428677838
"56",2023-11-11,2,"wk inc flu hosp",2023-11-25,"01","quantile",0.4,18.8244222534412
"57",2023-11-11,2,"wk inc flu hosp",2023-11-25,"01","quantile",0.45,28.2111258937466
"58",2023-11-11,2,"wk inc flu hosp",2023-11-25,"01","quantile",0.5,37.0974983095178
"59",2023-11-11,2,"wk inc flu hosp",2023-11-25,"01","quantile",0.55,46.240013191697
