"","reference_date","horizon","target","target_end_date","location","output_type","output_type_id","value"
"1",2024-01-13,0,"wk inc flu hosp",2024-01-13,"01","quantile",0.01,245.255100862581
"2",2024-01-13,0,"wk inc flu hosp",2024-01-13,"01","quantile",0.025,260.375779036733
"3",2024-01-13,0,"wk inc flu hosp",2024-01-13,"01","quantile",0.05,272.905919704467
"4",2024-01-13,0,"wk inc flu hosp",2024-01-13,"01","quantile",0.1,288.02260668156
"5",2024-01-13,0,"wk inc flu hosp",2024-01-13,"01","quantile",0.15,298.368710579358
"6",2024-01-13,0,"wk inc flu hosp",2024-01-13,"01","quantile",0.2,306.408955622672
"7",2024-01-13,0,"wk inc flu hosp",2024-01-13,"01","quantile",0.25,313.287000021408
"8",2024-01-13,0,"wk inc flu hosp",2024-01-13,"01","quantile",0.3,319.602468794056
"9",2024-01-13,0,"wk inc flu hosp",2024-01-13,"01","quantile",0.35,325.239240747908
"10",2024-01-13,0,"wk inc flu hosp",2024-01-13,"01","quantile",0.4,330.628618108283
"11",2024-01-13,0,"wk inc flu hosp",2024-01-13,"01","quantile",0.45,335.933267007116
"12",2024-01-13,0,"wk inc flu hosp",2024-01-13,"01","quantile",0.5,340.882948689296
"13",2024-01-13,0,"wk inc flu hosp",2024-01-13,"01","quantile",0.55,346.261148372642
"14",2024-01-13,0,"wk inc flu hosp",2024-01-13,"01","quantile",0.6,351.622777670666
"15",2024-01-13,0,"wk inc flu hosp",2024-01-13,"01","quantile",0.65,357.147724940448
"16",2024-01-13,0,"wk inc flu hosp",2024-01-13,"01","quantile",0.7,362.739250142411
"17",2024-01-13,0,"wk inc flu hosp",2024-01-13,"01","quantile",0.75,369.069718744243
"18",2024-01-13,0,"wk inc flu hosp",2024-01-13,"01","quantile",0.8,375.904873188837
"19",2024-01-13,0,"wk inc flu hosp",2024-01-13,"01","quantile",0.85,383.812738831085
"20",2024-01-13,0,"wk inc flu hosp",2024-01-13,"01","quantile",0.9,393.99253471591
"21",2024-01-13,0,"wk inc flu hosp",2024-01-13,"01","quantile",0.95,408.927077839769
"22",2024-01-13,0,"wk inc flu hosp",2024-01-13,"01","quantile",0.975,421.168196007598
"23",2024-01-13,0,"wk inc flu hosp",2024-01-13,"01","quantile",0.99,437.088547672059
"24",2024-01-13,1,"wk inc flu hosp",2024-01-20,"01","quantile",0.01,164.91040908037
"25",2024-01-13,1,"wk inc flu hosp",2024-01-20,"01","quantile",0.025,190.206554169394
"26",2024-01-13,1,"wk inc flu hosp",2024-01-20,"01","quantile",0.05,210.799076420233
"27",2024-01-13,1,"wk inc flu hosp",2024-01-20,"01","quantile",0.1,234.909181142432
"28",2024-01-13,1,"wk inc flu hosp",2024-01-20,"01","quantile",0.15,251.921914131108
"29",2024-01-13,1,"wk inc flu hosp",2024-01-20,"01","quantile",0.2,264.878834045463
"30",2024-01-13,1,"wk inc flu hosp",2024-01-20,"01","quantile",0.25,275.92699631912
"31",2024-01-13,1,"wk inc flu hosp",2024-01-20,"01","quantile",0.3,285.9237052657
"32",2024-01-13,1,"wk inc flu hosp",2024-01-20,"01","quantile",0.35,295.115360480734
"33",2024-01-13,1,"wk inc flu hosp",2024-01-20,"01","quantile",0.4,303.980949105762
"34",2024-01-13,1,"wk inc flu hosp",2024-01-20,"01","quantile",0.45,312.629964519863
"35",2024-01-13,1,"wk inc flu hosp",2024-01-20,"01","quantile",0.5,321.072928507666
"36",2024-01-13,1,"wk inc flu hosp",2024-01-20,"01","quantile",0.55,329.621937927013
"37",2024-01-13,1,"wk inc flu hosp",2024-01-20,"01","quantile",0.6,338.141395706074
"38",2024-01-13,1,"wk inc flu hosp",2024-01-20,"01","quantile",0.65,346.656408554972
"39",2024-01-13,1,"wk inc flu hosp",2024-01-20,"01","quantile",0.7,355.947871086746
"40",2024-01-13,1,"wk inc flu hosp",2024-01-20,"01","quantile",0.75,365.871668386246
"41",2024-01-13,1,"wk inc flu hosp",2024-01-20,"01","quantile",0.8,377.060088310361
"42",2024-01-13,1,"wk inc flu hosp",2024-01-20,"01","quantile",0.85,390.176654439049
"43",2024-01-13,1,"wk inc flu hosp",2024-01-20,"01","quantile",0.9,406.546757401246
"44",2024-01-13,1,"wk inc flu hosp",2024-01-20,"01","quantile",0.95,430.243024800099
"45",2024-01-13,1,"wk inc flu hosp",2024-01-20,"01","quantile",0.975,450.657994853561
"46",2024-01-13,1,"wk inc flu hosp",2024-01-20,"01","quantile",0.99,474.645050334259
"47",2024-01-13,2,"wk inc flu hosp",2024-01-27,"01","quantile",0.01,108.109115861098
"48",2024-01-13,2,"wk inc flu hosp",2024-01-27,"01","quantile",0.025,138.419432560412
"49",2024-01-13,2,"wk inc flu hosp",2024-01-27,"01","quantile",0.05,165.293250199628
"50",2024-01-13,2,"wk inc flu hosp",2024-01-27,"01","quantile",0.1,195.24127258575
"51",2024-01-13,2,"wk inc flu hosp",2024-01-27,"01","quantile",0.15,215.981377370797
"52",2024-01-13,2,"wk inc flu hosp",2024-01-27,"01","quantile",0.2,232.346531544523
"53",2024-01-13,2,"wk inc flu hosp",2024-01-27,"01","quantile",0.25,246.225537913921
"54",2024-01-13,2,"wk inc flu hosp",2024-01-27,"01","quantile",0.3,258.590959556224
"55",2024-01-13,2,"wk inc flu hosp",2024-01-27,"01","quantile",0.35,270.076988703997
"56",2024-01-13,2,"wk inc flu hosp",2024-01-27,"01","quantile",0.4,281.266690599258
"57",2024-01-13,2,"wk inc flu hosp",2024-01-27,"01","quantile",0.45,291.653974693171
"58",2024-01-13,2,"wk inc flu hosp",2024-01-27,"01","quantile",0.5,302.215213286496
"59",2024-01-13,2,"wk inc flu hosp",2024-01-27,"01","quantile",0.55,312.900248732904
"60",2024-01-13,2,"wk inc flu hosp",2024-01-27,"01","quantile",0.6,323.658113117967
"61",2024-01-13,2,"wk inc flu hosp",2024-01-27,"01","quantile",0.65,334.51993443519
"62",2024-01-13,2,"wk inc flu hosp",2024-01-27,"01","quantile",0.7,345.674821153021
"63",2024-01-13,2,"wk inc flu hosp",2024-01-27,"01","quantile",0.75,358.139275875353
"64",2024-01-13,2,"wk inc flu hosp",2024-01-27,"01","quantile",0.8,372.192526543184
"65",2024-01-13,2,"wk inc flu hosp",2024-01-27,"01","quantile",0.85,388.100637747669
"66",2024-01-13,2,"wk inc flu hosp",2024-01-27,"01","quantile",0.9,408.811389849831
"67",2024-01-13,2,"wk inc flu hosp",2024-01-27,"01","quantile",0.95,439.379639111147
"68",2024-01-13,2,"wk inc flu hosp",2024-01-27,"01","quantile",0.975,465.696442301437
"69",2024-01-13,2,"wk inc flu hosp",2024-01-27,"01","quantile",0.99,497.185304808517
"70",2024-01-13,3,"wk inc flu hosp",2024-02-03,"01","quantile",0.01,61.4653301540755
"71",2024-01-13,3,"wk inc flu hosp",2024-02-03,"01","quantile",0.025,96.3240072911117
"72",2024-01-13,3,"wk inc flu hosp",2024-02-03,"01","quantile",0.05,126.210839882153
"73",2024-01-13,3,"wk inc flu hosp",2024-02-03,"01","quantile",0.1,161.578271995937
"74",2024-01-13,3,"wk inc flu hosp",2024-02-03,"01","quantile",0.15,184.442145269284
"75",2024-01-13,3,"wk inc flu hosp",2024-02-03,"01","quantile",0.2,202.913705391229
"76",2024-01-13,3,"wk inc flu hosp",2024-02-03,"01","quantile",0.25,219.258430379708
"77",2024-01-13,3,"wk inc flu hosp",2024-02-03,"01","quantile",0.3,233.580794947878
"78",2024-01-13,3,"wk inc flu hosp",2024-02-03,"01","quantile",0.35,246.758262997323
"79",2024-01-13,3,"wk inc flu hosp",2024-02-03,"01","quantile",0.4,259.785334566489
"80",2024-01-13,3,"wk inc flu hosp",2024-02-03,"01","quantile",0.45,271.687877185591
"81",2024-01-13,3,"wk inc flu hosp",2024-02-03,"01","quantile",0.5,283.64406493142
"82",2024-01-13,3,"wk inc flu hosp",2024-02-03,"01","quantile",0.55,295.993664743432
"83",2024-01-13,3,"wk inc flu hosp",2024-02-03,"01","quantile",0.6,308.138194830786
"84",2024-01-13,3,"wk inc flu hosp",2024-02-03,"01","quantile",0.65,320.397119314873
"85",2024-01-13,3,"wk inc flu hosp",2024-02-03,"01","quantile",0.7,333.498080978505
"86",2024-01-13,3,"wk inc flu hosp",2024-02-03,"01","quantile",0.75,347.783365535775
"87",2024-01-13,3,"wk inc flu hosp",2024-02-03,"01","quantile",0.8,363.770060431335
"88",2024-01-13,3,"wk inc flu hosp",2024-02-03,"01","quantile",0.85,382.883039485254
"89",2024-01-13,3,"wk inc flu hosp",2024-02-03,"01","quantile",0.9,406.059789241082
"90",2024-01-13,3,"wk inc flu hosp",2024-02-03,"01","quantile",0.95,439.349236496082
"91",2024-01-13,3,"wk inc flu hosp",2024-02-03,"01","quantile",0.975,471.05088242086
"92",2024-01-13,3,"wk inc flu hosp",2024-02-03,"01","quantile",0.99,505.880572829141
"93",2024-01-13,0,"wk inc flu hosp",2024-01-13,"02","quantile",0.01,-11.1217915096441
"94",2024-01-13,0,"wk inc flu hosp",2024-01-13,"02","quantile",0.025,-8.66456017215311
"95",2024-01-13,0,"wk inc flu hosp",2024-01-13,"02","quantile",0.05,-6.40214686041116
"96",2024-01-13,0,"wk inc flu hosp",2024-01-13,"02","quantile",0.1,-3.78403851946506
"97",2024-01-13,0,"wk inc flu hosp",2024-01-13,"02","quantile",0.15,-2.05899122239094
"98",2024-01-13,0,"wk inc flu hosp",2024-01-13,"02","quantile",0.2,-0.670230173717183
"99",2024-01-13,0,"wk inc flu hosp",2024-01-13,"02","quantile",0.25,0.532848446484333
"100",2024-01-13,0,"wk inc flu hosp",2024-01-13,"02","quantile",0.3,1.59347654441831
"101",2024-01-13,0,"wk inc flu hosp",2024-01-13,"02","quantile",0.35,2.56644512344234
"102",2024-01-13,0,"wk inc flu hosp",2024-01-13,"02","quantile",0.4,3.51482060300294
"103",2024-01-13,0,"wk inc flu hosp",2024-01-13,"02","quantile",0.45,4.42227171553704
"104",2024-01-13,0,"wk inc flu hosp",2024-01-13,"02","quantile",0.5,5.32319056482275
"105",2024-01-13,0,"wk inc flu hosp",2024-01-13,"02","quantile",0.55,6.26347118300915
"106",2024-01-13,0,"wk inc flu hosp",2024-01-13,"02","quantile",0.6,7.17718232407982
"107",2024-01-13,0,"wk inc flu hosp",2024-01-13,"02","quantile",0.65,8.12374807444943
"108",2024-01-13,0,"wk inc flu hosp",2024-01-13,"02","quantile",0.7,9.12832439158516
"109",2024-01-13,0,"wk inc flu hosp",2024-01-13,"02","quantile",0.75,10.2110776192483
"110",2024-01-13,0,"wk inc flu hosp",2024-01-13,"02","quantile",0.8,11.401673441619
"111",2024-01-13,0,"wk inc flu hosp",2024-01-13,"02","quantile",0.85,12.7842939572566
"112",2024-01-13,0,"wk inc flu hosp",2024-01-13,"02","quantile",0.9,14.5323584407179
"113",2024-01-13,0,"wk inc flu hosp",2024-01-13,"02","quantile",0.95,17.1513835689599
"114",2024-01-13,0,"wk inc flu hosp",2024-01-13,"02","quantile",0.975,19.3520321488085
"115",2024-01-13,0,"wk inc flu hosp",2024-01-13,"02","quantile",0.99,21.8112657493676
"116",2024-01-13,1,"wk inc flu hosp",2024-01-20,"02","quantile",0.01,-14.6779907166373
"117",2024-01-13,1,"wk inc flu hosp",2024-01-20,"02","quantile",0.025,-11.5544630567644
"118",2024-01-13,1,"wk inc flu hosp",2024-01-20,"02","quantile",0.05,-8.59066750328791
