"","reference_date","horizon","target","target_end_date","location","output_type","output_type_id","value"
"1",2024-02-03,0,"wk inc flu hosp",2024-02-03,"01","quantile",0.01,31.755042067791
"2",2024-02-03,0,"wk inc flu hosp",2024-02-03,"01","quantile",0.025,46.3873918233769
"3",2024-02-03,0,"wk inc flu hosp",2024-02-03,"01","quantile",0.05,59.0047366495273
"4",2024-02-03,0,"wk inc flu hosp",2024-02-03,"01","quantile",0.1,74.1094746640817
"5",2024-02-03,0,"wk inc flu hosp",2024-02-03,"01","quantile",0.15,84.4353725536162
"6",2024-02-03,0,"wk inc flu hosp",2024-02-03,"01","quantile",0.2,92.6373474452858
"7",2024-02-03,0,"wk inc flu hosp",2024-02-03,"01","quantile",0.25,99.512194975553
"8",2024-02-03,0,"wk inc flu hosp",2024-02-03,"01","quantile",0.3,105.845002019732
"9",2024-02-03,0,"wk inc flu hosp",2024-02-03,"01","quantile",0.35,111.702822330001
"10",2024-02-03,0,"wk inc flu hosp",2024-02-03,"01","quantile",0.4,117.443430045739
"11",2024-02-03,0,"wk inc flu hosp",2024-02-03,"01","quantile",0.45,122.852122114869
"12",2024-02-03,0,"wk inc flu hosp",2024-02-03,"01","quantile",0.5,128.104023094825
"13",2024-02-03,0,"wk inc flu hosp",2024-02-03,"01","quantile",0.55,133.465686065122
"14",2024-02-03,0,"wk inc flu hosp",2024-02-03,"01","quantile",0.6,138.734632855579
"15",2024-02-03,0,"wk inc flu hosp",2024-02-03,"01","quantile",0.65,144.288141669296
"16",2024-02-03,0,"wk inc flu hosp",2024-02-03,"01","quantile",0.7,150.222063196497
"17",2024-02-03,0,"wk inc flu hosp",2024-02-03,"01","quantile",0.75,156.494212115781
"18",2024-02-03,0,"wk inc flu hosp",2024-02-03,"01","quantile",0.8,163.616316075353
"19",2024-02-03,0,"wk inc flu hosp",2024-02-03,"01","quantile",0.85,172.064256984818
"20",2024-02-03,0,"wk inc flu hosp",2024-02-03,"01","quantile",0.9,182.502097560144
"21",2024-02-03,0,"wk inc flu hosp",2024-02-03,"01","quantile",0.95,197.474860956547
"22",2024-02-03,0,"wk inc flu hosp",2024-02-03,"01","quantile",0.975,211.072253185341
"23",2024-02-03,0,"wk inc flu hosp",2024-02-03,"01","quantile",0.99,227.10215158188
"24",2024-02-03,1,"wk inc flu hosp",2024-02-10,"01","quantile",0.01,-30.775151375387
"25",2024-02-03,1,"wk inc flu hosp",2024-02-10,"01","quantile",0.025,-6.57266079409107
"26",2024-02-03,1,"wk inc flu hosp",2024-02-10,"01","quantile",0.05,14.0850114530455
