"","reference_date","horizon","target","target_end_date","location","output_type","output_type_id","value"
"1",2024-02-17,0,"wk inc flu hosp",2024-02-17,"01","quantile",0.01,14.0212165890768
"2",2024-02-17,0,"wk inc flu hosp",2024-02-17,"01","quantile",0.025,29.5095068673972
"3",2024-02-17,0,"wk inc flu hosp",2024-02-17,"01","quantile",0.05,42.2501815522238
"4",2024-02-17,0,"wk inc flu hosp",2024-02-17,"01","quantile",0.1,57.2064869675142
"5",2024-02-17,0,"wk inc flu hosp",2024-02-17,"01","quantile",0.15,67.4375484829082
"6",2024-02-17,0,"wk inc flu hosp",2024-02-17,"01","quantile",0.2,75.634536451372
"7",2024-02-17,0,"wk inc flu hosp",2024-02-17,"01","quantile",0.25,82.6610683805579
"8",2024-02-17,0,"wk inc flu hosp",2024-02-17,"01","quantile",0.3,88.9396900960604
"9",2024-02-17,0,"wk inc flu hosp",2024-02-17,"01","quantile",0.35,94.8358859951046
"10",2024-02-17,0,"wk inc flu hosp",2024-02-17,"01","quantile",0.4,100.189791328618
"11",2024-02-17,0,"wk inc flu hosp",2024-02-17,"01","quantile",0.45,105.420712656216
"12",2024-02-17,0,"wk inc flu hosp",2024-02-17,"01","quantile",0.5,110.600468228235
"13",2024-02-17,0,"wk inc flu hosp",2024-02-17,"01","quantile",0.55,115.886845011672
"14",2024-02-17,0,"wk inc flu hosp",2024-02-17,"01","quantile",0.6,121.274877331829
"15",2024-02-17,0,"wk inc flu hosp",2024-02-17,"01","quantile",0.65,126.573957722726
"16",2024-02-17,0,"wk inc flu hosp",2024-02-17,"01","quantile",0.7,132.366999952471
"17",2024-02-17,0,"wk inc flu hosp",2024-02-17,"01","quantile",0.75,138.624737060776
"18",2024-02-17,0,"wk inc flu hosp",2024-02-17,"01","quantile",0.8,145.518028852842
"19",2024-02-17,0,"wk inc flu hosp",2024-02-17,"01","quantile",0.85,153.571035672093
"20",2024-02-17,0,"wk inc flu hosp",2024-02-17,"01","quantile",0.9,163.745678270981
"21",2024-02-17,0,"wk inc flu hosp",2024-02-17,"01","quantile",0.95,179.323931788125
"22",2024-02-17,0,"wk inc flu hosp",2024-02-17,"01","quantile",0.975,192.597139263663
"23",2024-02-17,0,"wk inc flu hosp",2024-02-17,"01","quantile",0.99,206.634269171182
"24",2024-02-17,1,"wk inc flu hosp",2024-02-24,"01","quantile",0.01,-47.1113542315908
"25",2024-02-17,1,"wk inc flu hosp",2024-02-24,"01","quantile",0.025,-22.7415197134356
"26",2024-02-17,1,"wk inc flu hosp",2024-02-24,"01","quantile",0.05,-2.24359996005722
