"","reference_date","horizon","target","target_end_date","location","output_type","output_type_id","value"
"1",2024-01-27,0,"wk inc flu hosp",2024-01-27,"01","quantile",0.01,56.7001441673287
"2",2024-01-27,0,"wk inc flu hosp",2024-01-27,"01","quantile",0.025,72.5550117015827
"3",2024-01-27,0,"wk inc flu hosp",2024-01-27,"01","quantile",0.05,86.2580632819721
"4",2024-01-27,0,"wk inc flu hosp",2024-01-27,"01","quantile",0.1,101.328148489754
"5",2024-01-27,0,"wk inc flu hosp",2024-01-27,"01","quantile",0.15,111.484223176248
"6",2024-01-27,0,"wk inc flu hosp",2024-01-27,"01","quantile",0.2,119.975842404861
"7",2024-01-27,0,"wk inc flu hosp",2024-01-27,"01","quantile",0.25,126.756482965027
"8",2024-01-27,0,"wk inc flu hosp",2024-01-27,"01","quantile",0.3,133.148320242357
"9",2024-01-27,0,"wk inc flu hosp",2024-01-27,"01","quantile",0.35,139.097712373712
"10",2024-01-27,0,"wk inc flu hosp",2024-01-27,"01","quantile",0.4,144.813715220495
"11",2024-01-27,0,"wk inc flu hosp",2024-01-27,"01","quantile",0.45,150.141674604622
"12",2024-01-27,0,"wk inc flu hosp",2024-01-27,"01","quantile",0.5,155.648439974101
"13",2024-01-27,0,"wk inc flu hosp",2024-01-27,"01","quantile",0.55,160.850500773382
"14",2024-01-27,0,"wk inc flu hosp",2024-01-27,"01","quantile",0.6,166.294428679144
"15",2024-01-27,0,"wk inc flu hosp",2024-01-27,"01","quantile",0.65,171.977299316612
"16",2024-01-27,0,"wk inc flu hosp",2024-01-27,"01","quantile",0.7,177.822457217148
"17",2024-01-27,0,"wk inc flu hosp",2024-01-27,"01","quantile",0.75,184.033441086501
"18",2024-01-27,0,"wk inc flu hosp",2024-01-27,"01","quantile",0.8,191.154803748971
"19",2024-01-27,0,"wk inc flu hosp",2024-01-27,"01","quantile",0.85,199.543259986011
"20",2024-01-27,0,"wk inc flu hosp",2024-01-27,"01","quantile",0.9,210.01119526008
"21",2024-01-27,0,"wk inc flu hosp",2024-01-27,"01","quantile",0.95,225.535657233832
"22",2024-01-27,0,"wk inc flu hosp",2024-01-27,"01","quantile",0.975,238.428108563757
"23",2024-01-27,0,"wk inc flu hosp",2024-01-27,"01","quantile",0.99,254.59182537796
"24",2024-01-27,1,"wk inc flu hosp",2024-02-03,"01","quantile",0.01,-9.30883749959453
"25",2024-01-27,1,"wk inc flu hosp",2024-02-03,"01","quantile",0.025,15.4876872606748
"26",2024-01-27,1,"wk inc flu hosp",2024-02-03,"01","quantile",0.05,35.8585365595178
"27",2024-01-27,1,"wk inc flu hosp",2024-02-03,"01","quantile",0.1,59.7131399762217
"28",2024-01-27,1,"wk inc flu hosp",2024-02-03,"01","quantile",0.15,76.0927291699415
"29",2024-01-27,1,"wk inc flu hosp",2024-02-03,"01","quantile",0.2,89.0651830187422
"30",2024-01-27,1,"wk inc flu hosp",2024-02-03,"01","quantile",0.25,100.466141702979
"31",2024-01-27,1,"wk inc flu hosp",2024-02-03,"01","quantile",0.3,110.172921336019
"32",2024-01-27,1,"wk inc flu hosp",2024-02-03,"01","quantile",0.35,119.069506456763
"33",2024-01-27,1,"wk inc flu hosp",2024-02-03,"01","quantile",0.4,128.02771143353
"34",2024-01-27,1,"wk inc flu hosp",2024-02-03,"01","quantile",0.45,136.443089489995
"35",2024-01-27,1,"wk inc flu hosp",2024-02-03,"01","quantile",0.5,144.620374456261
"36",2024-01-27,1,"wk inc flu hosp",2024-02-03,"01","quantile",0.55,153.132718573245
"37",2024-01-27,1,"wk inc flu hosp",2024-02-03,"01","quantile",0.6,161.395474370483
"38",2024-01-27,1,"wk inc flu hosp",2024-02-03,"01","quantile",0.65,170.174161511228
"39",2024-01-27,1,"wk inc flu hosp",2024-02-03,"01","quantile",0.7,179.193234678451
"40",2024-01-27,1,"wk inc flu hosp",2024-02-03,"01","quantile",0.75,189.055610110578
"41",2024-01-27,1,"wk inc flu hosp",2024-02-03,"01","quantile",0.8,200.130469668845
"42",2024-01-27,1,"wk inc flu hosp",2024-02-03,"01","quantile",0.85,213.123832036641
"43",2024-01-27,1,"wk inc flu hosp",2024-02-03,"01","quantile",0.9,229.125739927885
"44",2024-01-27,1,"wk inc flu hosp",2024-02-03,"01","quantile",0.95,253.731686653073
"45",2024-01-27,1,"wk inc flu hosp",2024-02-03,"01","quantile",0.975,274.389344692922
"46",2024-01-27,1,"wk inc flu hosp",2024-02-03,"01","quantile",0.99,298.320666756343
"47",2024-01-27,2,"wk inc flu hosp",2024-02-10,"01","quantile",0.01,-47.9845254117129
"48",2024-01-27,2,"wk inc flu hosp",2024-02-10,"01","quantile",0.025,-18.2896501541204
"49",2024-01-27,2,"wk inc flu hosp",2024-02-10,"01","quantile",0.05,5.88329622527516
"50",2024-01-27,2,"wk inc flu hosp",2024-02-10,"01","quantile",0.1,33.8363174429785
"51",2024-01-27,2,"wk inc flu hosp",2024-02-10,"01","quantile",0.15,53.4910566522438
"52",2024-01-27,2,"wk inc flu hosp",2024-02-10,"01","quantile",0.2,68.8158706669425
"53",2024-01-27,2,"wk inc flu hosp",2024-02-10,"01","quantile",0.25,81.5161548027203
"54",2024-01-27,2,"wk inc flu hosp",2024-02-10,"01","quantile",0.3,93.4046063110188
"55",2024-01-27,2,"wk inc flu hosp",2024-02-10,"01","quantile",0.35,104.500304774838
"56",2024-01-27,2,"wk inc flu hosp",2024-02-10,"01","quantile",0.4,115.094001349755
"57",2024-01-27,2,"wk inc flu hosp",2024-02-10,"01","quantile",0.45,125.225416831726
"58",2024-01-27,2,"wk inc flu hosp",2024-02-10,"01","quantile",0.5,135.20907288403
"59",2024-01-27,2,"wk inc flu hosp",2024-02-10,"01","quantile",0.55,144.950572508441
"60",2024-01-27,2,"wk inc flu hosp",2024-02-10,"01","quantile",0.6,155.058127298632
