"","reference_date","horizon","target","target_end_date","location","output_type","output_type_id","value"
"1",2024-03-16,0,"wk inc flu hosp",2024-03-16,"01","quantile",0.01,-10.4027785996929
"2",2024-03-16,0,"wk inc flu hosp",2024-03-16,"01","quantile",0.025,4.71503296848664
"3",2024-03-16,0,"wk inc flu hosp",2024-03-16,"01","quantile",0.05,17.8263447765196
"4",2024-03-16,0,"wk inc flu hosp",2024-03-16,"01","quantile",0.1,32.8623977398447
"5",2024-03-16,0,"wk inc flu hosp",2024-03-16,"01","quantile",0.15,42.8152717646096
"6",2024-03-16,0,"wk inc flu hosp",2024-03-16,"01","quantile",0.2,50.7752424114492
"7",2024-03-16,0,"wk inc flu hosp",2024-03-16,"01","quantile",0.25,57.5709816519313
"8",2024-03-16,0,"wk inc flu hosp",2024-03-16,"01","quantile",0.3,63.510238452983
"9",2024-03-16,0,"wk inc flu hosp",2024-03-16,"01","quantile",0.35,69.059298429902
"10",2024-03-16,0,"wk inc flu hosp",2024-03-16,"01","quantile",0.4,74.287222432948
"11",2024-03-16,0,"wk inc flu hosp",2024-03-16,"01","quantile",0.45,79.6266838639729
"12",2024-03-16,0,"wk inc flu hosp",2024-03-16,"01","quantile",0.5,84.9798328779424
"13",2024-03-16,0,"wk inc flu hosp",2024-03-16,"01","quantile",0.55,89.8917773233207
"14",2024-03-16,0,"wk inc flu hosp",2024-03-16,"01","quantile",0.6,95.0502987298741
"15",2024-03-16,0,"wk inc flu hosp",2024-03-16,"01","quantile",0.65,100.357528990468
"16",2024-03-16,0,"wk inc flu hosp",2024-03-16,"01","quantile",0.7,106.10112083712
"17",2024-03-16,0,"wk inc flu hosp",2024-03-16,"01","quantile",0.75,112.220178556441
"18",2024-03-16,0,"wk inc flu hosp",2024-03-16,"01","quantile",0.8,118.958373799107
"19",2024-03-16,0,"wk inc flu hosp",2024-03-16,"01","quantile",0.85,126.774261981874
"20",2024-03-16,0,"wk inc flu hosp",2024-03-16,"01","quantile",0.9,136.953933277091
"21",2024-03-16,0,"wk inc flu hosp",2024-03-16,"01","quantile",0.95,151.897295524479
"22",2024-03-16,0,"wk inc flu hosp",2024-03-16,"01","quantile",0.975,163.808984773886
"23",2024-03-16,0,"wk inc flu hosp",2024-03-16,"01","quantile",0.99,179.192220973531
"24",2024-03-16,1,"wk inc flu hosp",2024-03-23,"01","quantile",0.01,-63.5260122330925
"25",2024-03-16,1,"wk inc flu hosp",2024-03-23,"01","quantile",0.025,-40.2563573371841
"26",2024-03-16,1,"wk inc flu hosp",2024-03-23,"01","quantile",0.05,-21.0541738450297
"27",2024-03-16,1,"wk inc flu hosp",2024-03-23,"01","quantile",0.1,2.1209749407831
"28",2024-03-16,1,"wk inc flu hosp",2024-03-23,"01","quantile",0.15,17.8319666753798
"29",2024-03-16,1,"wk inc flu hosp",2024-03-23,"01","quantile",0.2,30.2967924854936
"30",2024-03-16,1,"wk inc flu hosp",2024-03-23,"01","quantile",0.25,40.8404518372085
"31",2024-03-16,1,"wk inc flu hosp",2024-03-23,"01","quantile",0.3,50.2065000843698
"32",2024-03-16,1,"wk inc flu hosp",2024-03-23,"01","quantile",0.35,59.3639904889708
"33",2024-03-16,1,"wk inc flu hosp",2024-03-23,"01","quantile",0.4,67.9021553317025
"34",2024-03-16,1,"wk inc flu hosp",2024-03-23,"01","quantile",0.45,75.8217831873805
"35",2024-03-16,1,"wk inc flu hosp",2024-03-23,"01","quantile",0.5,83.753909558515
"36",2024-03-16,1,"wk inc flu hosp",2024-03-23,"01","quantile",0.55,91.8231332225332
"37",2024-03-16,1,"wk inc flu hosp",2024-03-23,"01","quantile",0.6,100.104215562431
"38",2024-03-16,1,"wk inc flu hosp",2024-03-23,"01","quantile",0.65,108.758479004282
