"","reference_date","horizon","target","target_end_date","location","output_type","output_type_id","value"
"1",2023-10-14,0,"wk inc flu hosp",2023-10-14,"01","quantile",0.01,-84.8549665389465
"2",2023-10-14,0,"wk inc flu hosp",2023-10-14,"01","quantile",0.025,-65.4029452747386
"3",2023-10-14,0,"wk inc flu hosp",2023-10-14,"01","quantile",0.05,-52.0220431092243
"4",2023-10-14,0,"wk inc flu hosp",2023-10-14,"01","quantile",0.1,-35.7332576169708
"5",2023-10-14,0,"wk inc flu hosp",2023-10-14,"01","quantile",0.15,-24.7009278297042
"6",2023-10-14,0,"wk inc flu hosp",2023-10-14,"01","quantile",0.2,-17.2235245524573
"7",2023-10-14,0,"wk inc flu hosp",2023-10-14,"01","quantile",0.25,-9.56677937629166
"8",2023-10-14,0,"wk inc flu hosp",2023-10-14,"01","quantile",0.3,-2.90108264044369
"9",2023-10-14,0,"wk inc flu hosp",2023-10-14,"01","quantile",0.35,3.36142913860878
"10",2023-10-14,0,"wk inc flu hosp",2023-10-14,"01","quantile",0.4,9.04895507079544
"11",2023-10-14,0,"wk inc flu hosp",2023-10-14,"01","quantile",0.45,14.4977020535381
"12",2023-10-14,0,"wk inc flu hosp",2023-10-14,"01","quantile",0.5,20.0830467527589
"13",2023-10-14,0,"wk inc flu hosp",2023-10-14,"01","quantile",0.55,25.2900224833488
"14",2023-10-14,0,"wk inc flu hosp",2023-10-14,"01","quantile",0.6,31.1980626439574
"15",2023-10-14,0,"wk inc flu hosp",2023-10-14,"01","quantile",0.65,36.8806521096975
"16",2023-10-14,0,"wk inc flu hosp",2023-10-14,"01","quantile",0.7,42.7065542978822
"17",2023-10-14,0,"wk inc flu hosp",2023-10-14,"01","quantile",0.75,49.1353882283278
"18",2023-10-14,0,"wk inc flu hosp",2023-10-14,"01","quantile",0.8,56.8031199654838
"19",2023-10-14,0,"wk inc flu hosp",2023-10-14,"01","quantile",0.85,64.6753320730626
"20",2023-10-14,0,"wk inc flu hosp",2023-10-14,"01","quantile",0.9,75.6413185757345
"21",2023-10-14,0,"wk inc flu hosp",2023-10-14,"01","quantile",0.95,91.6569317230899
"22",2023-10-14,0,"wk inc flu hosp",2023-10-14,"01","quantile",0.975,103.689386241042
"23",2023-10-14,0,"wk inc flu hosp",2023-10-14,"01","quantile",0.99,117.62925974134
"24",2023-10-14,1,"wk inc flu hosp",2023-10-21,"01","quantile",0.01,-119.274597025043
"25",2023-10-14,1,"wk inc flu hosp",2023-10-21,"01","quantile",0.025,-96.5193831597275
"26",2023-10-14,1,"wk inc flu hosp",2023-10-21,"01","quantile",0.05,-78.938992307559
"27",2023-10-14,1,"wk inc flu hosp",2023-10-21,"01","quantile",0.1,-56.3302863033824
"28",2023-10-14,1,"wk inc flu hosp",2023-10-21,"01","quantile",0.15,-41.5632557272744
"29",2023-10-14,1,"wk inc flu hosp",2023-10-21,"01","quantile",0.2,-30.1885004257246
"30",2023-10-14,1,"wk inc flu hosp",2023-10-21,"01","quantile",0.25,-20.0527789936507
"31",2023-10-14,1,"wk inc flu hosp",2023-10-21,"01","quantile",0.3,-11.1386581373829
"32",2023-10-14,1,"wk inc flu hosp",2023-10-21,"01","quantile",0.35,-3.80288058622515
"33",2023-10-14,1,"wk inc flu hosp",2023-10-21,"01","quantile",0.4,4.0845956842578
"34",2023-10-14,1,"wk inc flu hosp",2023-10-21,"01","quantile",0.45,12.1850995159232
"35",2023-10-14,1,"wk inc flu hosp",2023-10-21,"01","quantile",0.5,19.6319742797018
"36",2023-10-14,1,"wk inc flu hosp",2023-10-21,"01","quantile",0.55,26.7159796640729
"37",2023-10-14,1,"wk inc flu hosp",2023-10-21,"01","quantile",0.6,34.3919055440714
"38",2023-10-14,1,"wk inc flu hosp",2023-10-21,"01","quantile",0.65,42.9118660625562
"39",2023-10-14,1,"wk inc flu hosp",2023-10-21,"01","quantile",0.7,50.9548717993688
"40",2023-10-14,1,"wk inc flu hosp",2023-10-21,"01","quantile",0.75,60.0803446422059
"41",2023-10-14,1,"wk inc flu hosp",2023-10-21,"01","quantile",0.8,70.9923674681635
"42",2023-10-14,1,"wk inc flu hosp",2023-10-21,"01","quantile",0.85,82.762637179302
"43",2023-10-14,1,"wk inc flu hosp",2023-10-21,"01","quantile",0.9,96.6415266044317
"44",2023-10-14,1,"wk inc flu hosp",2023-10-21,"01","quantile",0.95,118.941441608044
"45",2023-10-14,1,"wk inc flu hosp",2023-10-21,"01","quantile",0.975,136.652277350568
"46",2023-10-14,1,"wk inc flu hosp",2023-10-21,"01","quantile",0.99,157.540746060608
"47",2023-10-14,2,"wk inc flu hosp",2023-10-28,"01","quantile",0.01,-152.650146972164
"48",2023-10-14,2,"wk inc flu hosp",2023-10-28,"01","quantile",0.025,-124.64399145622
"49",2023-10-14,2,"wk inc flu hosp",2023-10-28,"01","quantile",0.05,-105.461878246501
"50",2023-10-14,2,"wk inc flu hosp",2023-10-28,"01","quantile",0.1,-78.601993675826
"51",2023-10-14,2,"wk inc flu hosp",2023-10-28,"01","quantile",0.15,-58.0333096138365
"52",2023-10-14,2,"wk inc flu hosp",2023-10-28,"01","quantile",0.2,-42.8999335226564
"53",2023-10-14,2,"wk inc flu hosp",2023-10-28,"01","quantile",0.25,-30.2652218498806
