"reference_date","horizon","target","target_end_date","location","output_type","output_type_id","value"
2023-10-28,-1,"wk inc flu hosp",2023-10-21,"01","quantile",0.01,0
2023-10-28,0,"wk inc flu hosp",2023-10-28,"01","quantile",0.01,0
2023-10-28,1,"wk inc flu hosp",2023-11-04,"01","quantile",0.01,0
2023-10-28,2,"wk inc flu hosp",2023-11-11,"01","quantile",0.01,0
2023-10-28,3,"wk inc flu hosp",2023-11-18,"01","quantile",0.01,0
2023-10-28,-1,"wk inc flu hosp",2023-10-21,"01","quantile",0.025,0
2023-10-28,0,"wk inc flu hosp",2023-10-28,"01","quantile",0.025,0
2023-10-28,1,"wk inc flu hosp",2023-11-04,"01","quantile",0.025,0
2023-10-28,2,"wk inc flu hosp",2023-11-11,"01","quantile",0.025,0
2023-10-28,3,"wk inc flu hosp",2023-11-18,"01","quantile",0.025,0
2023-10-28,-1,"wk inc flu hosp",2023-10-21,"01","quantile",0.05,0
2023-10-28,0,"wk inc flu hosp",2023-10-28,"01","quantile",0.05,0
2023-10-28,1,"wk inc flu hosp",2023-11-04,"01","quantile",0.05,0
2023-10-28,2,"wk inc flu hosp",2023-11-11,"01","quantile",0.05,0
2023-10-28,3,"wk inc flu hosp",2023-11-18,"01","quantile",0.05,0
2023-10-28,-1,"wk inc flu hosp",2023-10-21,"01","quantile",0.1,0
2023-10-28,0,"wk inc flu hosp",2023-10-28,"01","quantile",0.1,0
2023-10-28,1,"wk inc flu hosp",2023-11-04,"01","quantile",0.1,0
2023-10-28,2,"wk inc flu hosp",2023-11-11,"01","quantile",0.1,0
2023-10-28,3,"wk inc flu hosp",2023-11-18,"01","quantile",0.1,0
2023-10-28,-1,"wk inc flu hosp",2023-10-21,"01","quantile",0.15,0
2023-10-28,0,"wk inc flu hosp",2023-10-28,"01","quantile",0.15,0
2023-10-28,1,"wk inc flu hosp",2023-11-04,"01","quantile",0.15,0
2023-10-28,2,"wk inc flu hosp",2023-11-11,"01","quantile",0.15,0
2023-10-28,3,"wk inc flu hosp",2023-11-18,"01","quantile",0.15,0
2023-10-28,-1,"wk inc flu hosp",2023-10-21,"01","quantile",0.2,2.78749275743672
2023-10-28,0,"wk inc flu hosp",2023-10-28,"01","quantile",0.2,2.88707707778112
2023-10-28,1,"wk inc flu hosp",2023-11-04,"01","quantile",0.2,0
2023-10-28,2,"wk inc flu hosp",2023-11-11,"01","quantile",0.2,0
2023-10-28,3,"wk inc flu hosp",2023-11-18,"01","quantile",0.2,0
2023-10-28,-1,"wk inc flu hosp",2023-10-21,"01","quantile",0.25,6.85365067606493
2023-10-28,0,"wk inc flu hosp",2023-10-28,"01","quantile",0.25,7.29463664390187
2023-10-28,1,"wk inc flu hosp",2023-11-04,"01","quantile",0.25,4.10842183443414
2023-10-28,2,"wk inc flu hosp",2023-11-11,"01","quantile",0.25,2.13682248264612
2023-10-28,3,"wk inc flu hosp",2023-11-18,"01","quantile",0.25,1.80756427950572
2023-10-28,-1,"wk inc flu hosp",2023-10-21,"01","quantile",0.3,10.5899734276456
2023-10-28,0,"wk inc flu hosp",2023-10-28,"01","quantile",0.3,11.1248929698592
2023-10-28,1,"wk inc flu hosp",2023-11-04,"01","quantile",0.3,8.54800371431293
2023-10-28,2,"wk inc flu hosp",2023-11-11,"01","quantile",0.3,6.91975709564215
2023-10-28,3,"wk inc flu hosp",2023-11-18,"01","quantile",0.3,6.94653774722121
2023-10-28,-1,"wk inc flu hosp",2023-10-21,"01","quantile",0.35,13.9349324653788
2023-10-28,0,"wk inc flu hosp",2023-10-28,"01","quantile",0.35,14.8184178356172
2023-10-28,1,"wk inc flu hosp",2023-11-04,"01","quantile",0.35,12.6918480892497
2023-10-28,2,"wk inc flu hosp",2023-11-11,"01","quantile",0.35,11.4177252756204
2023-10-28,3,"wk inc flu hosp",2023-11-18,"01","quantile",0.35,11.918760944887
2023-10-28,-1,"wk inc flu hosp",2023-10-21,"01","quantile",0.4,17.2767770834237
2023-10-28,0,"wk inc flu hosp",2023-10-28,"01","quantile",0.4,18.2153041790404
2023-10-28,1,"wk inc flu hosp",2023-11-04,"01","quantile",0.4,16.7064322388595
2023-10-28,2,"wk inc flu hosp",2023-11-11,"01","quantile",0.4,15.980760562222
2023-10-28,3,"wk inc flu hosp",2023-11-18,"01","quantile",0.4,16.9519147646949
2023-10-28,-1,"wk inc flu hosp",2023-10-21,"01","quantile",0.45,20.4307288401776
2023-10-28,0,"wk inc flu hosp",2023-10-28,"01","quantile",0.45,21.6343852369505
2023-10-28,1,"wk inc flu hosp",2023-11-04,"01","quantile",0.45,20.6194231607906
2023-10-28,2,"wk inc flu hosp",2023-11-11,"01","quantile",0.45,20.2560560136743
2023-10-28,3,"wk inc flu hosp",2023-11-18,"01","quantile",0.45,21.7361956690626
2023-10-28,-1,"wk inc flu hosp",2023-10-21,"01","quantile",0.5,23.3431450812244
2023-10-28,0,"wk inc flu hosp",2023-10-28,"01","quantile",0.5,24.9388233424831
2023-10-28,1,"wk inc flu hosp",2023-11-04,"01","quantile",0.5,24.6132134902327
2023-10-28,2,"wk inc flu hosp",2023-11-11,"01","quantile",0.5,24.6708081386992
2023-10-28,3,"wk inc flu hosp",2023-11-18,"01","quantile",0.5,26.7030550712315
2023-10-28,-1,"wk inc flu hosp",2023-10-21,"01","quantile",0.55,26.3885151189262
2023-10-28,0,"wk inc flu hosp",2023-10-28,"01","quantile",0.55,28.2692597850084
2023-10-28,1,"wk inc flu hosp",2023-11-04,"01","quantile",0.55,28.8732162501657
2023-10-28,2,"wk inc flu hosp",2023-11-11,"01","quantile",0.55,29.5660750335008
2023-10-28,3,"wk inc flu hosp",2023-11-18,"01","quantile",0.55,31.9546974446525
2023-10-28,-1,"wk inc flu hosp",2023-10-21,"01","quantile",0.6,29.6063460105798
2023-10-28,0,"wk inc flu hosp",2023-10-28,"01","quantile",0.6,31.7465575164222
2023-10-28,1,"wk inc flu hosp",2023-11-04,"01","quantile",0.6,33.2571778149448
2023-10-28,2,"wk inc flu hosp",2023-11-11,"01","quantile",0.6,34.7791240829408
2023-10-28,3,"wk inc flu hosp",2023-11-18,"01","quantile",0.6,38.115974299876
2023-10-28,-1,"wk inc flu hosp",2023-10-21,"01","quantile",0.65,32.973949532458
2023-10-28,0,"wk inc flu hosp",2023-10-28,"01","quantile",0.65,35.4919327458259
2023-10-28,1,"wk inc flu hosp",2023-11-04,"01","quantile",0.65,38.1258823613812
2023-10-28,2,"wk inc flu hosp",2023-11-11,"01","quantile",0.65,40.7194505299408
2023-10-28,3,"wk inc flu hosp",2023-11-18,"01","quantile",0.65,45.1184461265357
2023-10-28,-1,"wk inc flu hosp",2023-10-21,"01","quantile",0.7,36.5091582345861
2023-10-28,0,"wk inc flu hosp",2023-10-28,"01","quantile",0.7,39.5453300056132
2023-10-28,1,"wk inc flu hosp",2023-11-04,"01","quantile",0.7,43.6678294991204
2023-10-28,2,"wk inc flu hosp",2023-11-11,"01","quantile",0.7,47.3291573441458
2023-10-28,3,"wk inc flu hosp",2023-11-18,"01","quantile",0.7,53.625937983502
2023-10-28,-1,"wk inc flu hosp",2023-10-21,"01","quantile",0.75,40.2799938165017
2023-10-28,0,"wk inc flu hosp",2023-10-28,"01","quantile",0.75,43.9471356478064
2023-10-28,1,"wk inc flu hosp",2023-11-04,"01","quantile",0.75,50.1116014135802
2023-10-28,2,"wk inc flu hosp",2023-11-11,"01","quantile",0.75,55.5496296709197
2023-10-28,3,"wk inc flu hosp",2023-11-18,"01","quantile",0.75,63.7040341207382
2023-10-28,-1,"wk inc flu hosp",2023-10-21,"01","quantile",0.8,44.7979399039358
2023-10-28,0,"wk inc flu hosp",2023-10-28,"01","quantile",0.8,49.2389421540303
2023-10-28,1,"wk inc flu hosp",2023-11-04,"01","quantile",0.8,57.9502353168819
2023-10-28,2,"wk inc flu hosp",2023-11-11,"01","quantile",0.8,65.526741542763
2023-10-28,3,"wk inc flu hosp",2023-11-18,"01","quantile",0.8,76.9667495756968
2023-10-28,-1,"wk inc flu hosp",2023-10-21,"01","quantile",0.85,50.1237266880871
2023-10-28,0,"wk inc flu hosp",2023-10-28,"01","quantile",0.85,55.6577283952154
2023-10-28,1,"wk inc flu hosp",2023-11-04,"01","quantile",0.85,67.3739690155112
2023-10-28,2,"wk inc flu hosp",2023-11-11,"01","quantile",0.85,79.1776183613528
2023-10-28,3,"wk inc flu hosp",2023-11-18,"01","quantile",0.85,95.4769967826191
2023-10-28,-1,"wk inc flu hosp",2023-10-21,"01","quantile",0.9,56.8051044982864
2023-10-28,0,"wk inc flu hosp",2023-10-28,"01","quantile",0.9,64.2410446236086
2023-10-28,1,"wk inc flu hosp",2023-11-04,"01","quantile",0.9,82.0891160325363
2023-10-28,2,"wk inc flu hosp",2023-11-11,"01","quantile",0.9,99.9403666965177
2023-10-28,3,"wk inc flu hosp",2023-11-18,"01","quantile",0.9,125.888426505674
2023-10-28,-1,"wk inc flu hosp",2023-10-21,"01","quantile",0.95,67.8990548196159
2023-10-28,0,"wk inc flu hosp",2023-10-28,"01","quantile",0.95,78.8857828867322
2023-10-28,1,"wk inc flu hosp",2023-11-04,"01","quantile",0.95,108.469763102837
2023-10-28,2,"wk inc flu hosp",2023-11-11,"01","quantile",0.95,142.697282953108
2023-10-28,3,"wk inc flu hosp",2023-11-18,"01","quantile",0.95,197.3616306142
2023-10-28,-1,"wk inc flu hosp",2023-10-21,"01","quantile",0.975,78.3481960296631
2023-10-28,0,"wk inc flu hosp",2023-10-28,"01","quantile",0.975,94.6550000191757
2023-10-28,1,"wk inc flu hosp",2023-11-04,"01","quantile",0.975,142.006305712216
2023-10-28,2,"wk inc flu hosp",2023-11-11,"01","quantile",0.975,203.116569426426
2023-10-28,3,"wk inc flu hosp",2023-11-18,"01","quantile",0.975,306.113946884722
2023-10-28,-1,"wk inc flu hosp",2023-10-21,"01","quantile",0.99,91.9864071463638
2023-10-28,0,"wk inc flu hosp",2023-10-28,"01","quantile",0.99,119.807723581806
2023-10-28,1,"wk inc flu hosp",2023-11-04,"01","quantile",0.99,201.842621691951
2023-10-28,2,"wk inc flu hosp",2023-11-11,"01","quantile",0.99,348.863214481634
2023-10-28,3,"wk inc flu hosp",2023-11-18,"01","quantile",0.99,582.3531284242
2023-10-28,-1,"wk inc flu hosp",2023-10-21,"02","quantile",0.01,6.75374748369422
2023-10-28,0,"wk inc flu hosp",2023-10-28,"02","quantile",0.01,7.06565569390566
2023-10-28,1,"wk inc flu hosp",2023-11-04,"02","quantile",0.01,2.46101807711744
2023-10-28,2,"wk inc flu hosp",2023-11-11,"02","quantile",0.01,0
2023-10-28,3,"wk inc flu hosp",2023-11-18,"02","quantile",0.01,0
2023-10-28,-1,"wk inc flu hosp",2023-10-21,"02","quantile",0.025,9.70811715936536
2023-10-28,0,"wk inc flu hosp",2023-10-28,"02","quantile",0.025,9.8636914706548
2023-10-28,1,"wk inc flu hosp",2023-11-04,"02","quantile",0.025,5.58137767406516
2023-10-28,2,"wk inc flu hosp",2023-11-11,"02","quantile",0.025,2.92619285429951
2023-10-28,3,"wk inc flu hosp",2023-11-18,"02","quantile",0.025,1.21071570092935
2023-10-28,-1,"wk inc flu hosp",2023-10-21,"02","quantile",0.05,12.0215447173228
2023-10-28,0,"wk inc flu hosp",2023-10-28,"02","quantile",0.05,12.0395606774095
2023-10-28,1,"wk inc flu hosp",2023-11-04,"02","quantile",0.05,8.1144766537102
2023-10-28,2,"wk inc flu hosp",2023-11-11,"02","quantile",0.05,5.72859262078562
2023-10-28,3,"wk inc flu hosp",2023-11-18,"02","quantile",0.05,4.08766669126101
2023-10-28,-1,"wk inc flu hosp",2023-10-21,"02","quantile",0.1,14.4053050335496
2023-10-28,0,"wk inc flu hosp",2023-10-28,"02","quantile",0.1,14.3530281067082
2023-10-28,1,"wk inc flu hosp",2023-11-04,"02","quantile",0.1,11.1750800843464
2023-10-28,2,"wk inc flu hosp",2023-11-11,"02","quantile",0.1,9.20902853155507
2023-10-28,3,"wk inc flu hosp",2023-11-18,"02","quantile",0.1,7.8389060044347
2023-10-28,-1,"wk inc flu hosp",2023-10-21,"02","quantile",0.15,15.9411733629516
